time,A's ID,B's ID,A Clicks,B Clicks,Looking at A's piece,Looking at B's piece
2015-04-14 10:34:52.457000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:52.559000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:52.657000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:52.790000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:52.893000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:52.958000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:53.091000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:53.191000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:53.296000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:53.389000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:53.491000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:53.589000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:53.690000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:53.790000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:53.889000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:54.023000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:54.127000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:54.222000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:54.323000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:54.423000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:54.522000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:54.625000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:54.723000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:54.822000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:54.922000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:55.021000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:55.121000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:55.222000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:55.323000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:55.423000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:55.522000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:55.622000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:55.721000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:55.822000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:55.922000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:56.021000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:56.122000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:56.220000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:56.321000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:56.420000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:56.521000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:56.620000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:56.721000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:56.820000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:56.922000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:57.020000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:57.121000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:57.220000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:57.320000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:57.420000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:57.521000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:57.653000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:57.754000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:57.852000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:57.952000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:58.056000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:58.155000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:58.254000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:58.354000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:58.455000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:58.557000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:58.686000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:58.790000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:58.886000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:58.986000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:59.085000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:59.186000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:59.285000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:59.418000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:59.552000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:59.654000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:59.751000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:59.851000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:34:59.954000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:35:00.053000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:35:00.154000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:35:00.350000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:35:00.451000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:35:00.552000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:35:00.650000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:35:00.751000,SP1S2,SP1S1,octopus_04,easy2_06,False,False
2015-04-14 10:35:00.850000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:00.950000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:01.051000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:01.150000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:01.251000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:01.350000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:01.449000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:01.551000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:01.649000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:01.750000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:01.849000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:01.950000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:02.051000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:02.150000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:02.250000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:02.350000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:02.449000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:02.549000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:02.650000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:02.749000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:02.882000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:03.048000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:03.181000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:03.384000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:03.481000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:03.615000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:03.750000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:03.852000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:03.949000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:04.181000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:04.281000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:04.381000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:04.481000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:04.581000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:04.681000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:04.814000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:04.913000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:05.048000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:05.248000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:05.347000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:05.747000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:06.312000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:06.413000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:06.547000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:06.781000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:06.980000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:07.083000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:07.212000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:07.312000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:07.413000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:07.512000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:07.611000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:07.711000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:07.813000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:07.912000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:08.113000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:08.245000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:08.346000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:08.447000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:08.545000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:08.645000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:08.748000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:08.849000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:08.977000,SP1S2,SP1S1,octopus_04,easy2_01,False,True
2015-04-14 10:35:09.078000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:09.178000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:09.311000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:09.410000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:09.611000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:09.710000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:09.811000,SP1S2,SP1S1,octopus_04,easy2_01,False,False
2015-04-14 10:35:09.910000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:10.209000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:10.510000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:10.608000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:10.711000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:10.811000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:10.910000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:11.009000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:11.108000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:11.309000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:11.408000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:11.508000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:11.609000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:11.708000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:11.808000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:11.908000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:12.007000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:12.109000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:12.208000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:12.308000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:12.408000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:12.509000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:12.608000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:12.707000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:12.807000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:13.042000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:13.140000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:13.273000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:13.375000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:13.475000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:13.573000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:13.675000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:13.842000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:13.941000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:14.140000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:14.239000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:14.339000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:14.440000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:14.539000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:14.672000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:14.772000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:14.872000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:14.974000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:15.072000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:15.172000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:15.274000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:15.373000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:15.472000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:15.572000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:15.672000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:15.772000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:15.872000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:15.972000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:16.071000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:16.172000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:16.270000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:16.372000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:16.471000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:16.572000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:16.672000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:16.771000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:16.871000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:16.971000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:17.072000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:17.170000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:17.272000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:17.372000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:17.471000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:17.570000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:17.705000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:17.805000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:17.903000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:18.006000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:18.104000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:18.204000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:18.303000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:18.405000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:18.505000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:18.605000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:18.704000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:18.803000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:19.003000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:19.103000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:19.204000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:19.304000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:19.402000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:19.509000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:19.605000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:19.702000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:19.802000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:20.034000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:20.136000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:20.235000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:20.468000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:20.568000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:20.670000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:20.770000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:20.868000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:21.003000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:21.100000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:21.200000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:21.367000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:21.533000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:21.633000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:21.734000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:21.833000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:21.933000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:22.033000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:22.234000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:22.400000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:22.500000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:22.632000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:22.732000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:22.932000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:23.067000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:23.265000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:23.432000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:23.532000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:23.632000,SP1S2,SP1S1,octopus_04,easy2_03,False,False
2015-04-14 10:35:23.732000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:23.899000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:23.999000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:24.098000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:24.199000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:24.300000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:24.399000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:24.532000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:24.631000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:24.731000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:24.831000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:24.933000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:25.032000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:25.132000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:25.232000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:25.331000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:25.432000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:25.532000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:25.632000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:25.730000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:25.831000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:25.932000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:26.029000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:26.130000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:26.232000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:26.332000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:26.431000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:26.530000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:26.663000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:26.764000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:26.897000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:26.996000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:27.096000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:27.198000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:27.295000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:27.396000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:27.496000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:27.595000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:27.697000,SP1S2,SP1S1,octopus_04,easy2_07,False,False
2015-04-14 10:35:27.797000,SP1S2,SP1S1,octopus_04,easy2_10,False,False
2015-04-14 10:35:27.898000,SP1S2,SP1S1,octopus_04,easy2_10,False,False
2015-04-14 10:35:27.997000,SP1S2,SP1S1,octopus_04,easy2_10,False,False
2015-04-14 10:35:28.096000,SP1S2,SP1S1,octopus_04,easy2_10,False,False
2015-04-14 10:35:28.195000,SP1S2,SP1S1,octopus_04,easy2_10,False,False
2015-04-14 10:35:28.295000,SP1S2,SP1S1,octopus_04,easy2_10,False,False
2015-04-14 10:35:28.396000,SP1S2,SP1S1,octopus_04,easy2_10,False,False
