
Test at 4/21/2015 10:50:37 AM,

Client Num:, 11, X: ,113, Y: ,286,Time: ,2015-04-21 11:38:36.014
Client Num:, 11, X: ,569, Y: ,195,Time: ,2015-04-21 11:38:37.314
Client Num: ,11, X_Received: ,748, Y_Received: ,446,Time: ,2015-04-21 11:38:37.314
Client Num:, 11, X: ,115, Y: ,260,Time: ,2015-04-21 11:38:37.413
Client Num: ,11, X_Received: ,748, Y_Received: ,446,Time: ,2015-04-21 11:38:37.413
Client Num:, 11, X: ,119, Y: ,259,Time: ,2015-04-21 11:38:37.513
Client Num: ,11, X_Received: ,747, Y_Received: ,445,Time: ,2015-04-21 11:38:37.513
Client Num:, 11, X: ,120, Y: ,262,Time: ,2015-04-21 11:38:37.613
Client Num: ,11, X_Received: ,745, Y_Received: ,447,Time: ,2015-04-21 11:38:37.613
Client Num:, 11, X: ,110, Y: ,265,Time: ,2015-04-21 11:38:37.713
Client Num: ,11, X_Received: ,745, Y_Received: ,447,Time: ,2015-04-21 11:38:37.713
Client Num:, 11, X: ,106, Y: ,264,Time: ,2015-04-21 11:38:37.812
Client Num: ,11, X_Received: ,747, Y_Received: ,444,Time: ,2015-04-21 11:38:37.812
Client Num:, 11, X: ,102, Y: ,263,Time: ,2015-04-21 11:38:37.912
Client Num: ,11, X_Received: ,748, Y_Received: ,442,Time: ,2015-04-21 11:38:37.912
Client Num:, 11, X: ,102, Y: ,235,Time: ,2015-04-21 11:38:38.012
Client Num: ,11, X_Received: ,746, Y_Received: ,442,Time: ,2015-04-21 11:38:38.012
Client Num:, 11, X: ,106, Y: ,206,Time: ,2015-04-21 11:38:38.112
Client Num: ,11, X_Received: ,746, Y_Received: ,443,Time: ,2015-04-21 11:38:38.112
Client Num:, 11, X: ,107, Y: ,184,Time: ,2015-04-21 11:38:38.212
Client Num: ,11, X_Received: ,745, Y_Received: ,442,Time: ,2015-04-21 11:38:38.212
Client Num:, 11, X: ,227, Y: ,73,Time: ,2015-04-21 11:38:38.313
Client Num: ,11, X_Received: ,745, Y_Received: ,443,Time: ,2015-04-21 11:38:38.313
Client Num:, 11, X: ,234, Y: ,85,Time: ,2015-04-21 11:38:38.412
Client Num: ,11, X_Received: ,747, Y_Received: ,441,Time: ,2015-04-21 11:38:38.412
Client Num:, 11, X: ,189, Y: ,73,Time: ,2015-04-21 11:38:38.513
Client Num: ,11, X_Received: ,750, Y_Received: ,439,Time: ,2015-04-21 11:38:38.513
Client Num:, 11, X: ,162, Y: ,67,Time: ,2015-04-21 11:38:38.612
Client Num: ,11, X_Received: ,752, Y_Received: ,437,Time: ,2015-04-21 11:38:38.612
Client Num:, 11, X: ,739, Y: ,722,Time: ,2015-04-21 11:38:38.712
Client Num: ,11, X_Received: ,752, Y_Received: ,435,Time: ,2015-04-21 11:38:38.712
Client Num:, 11, X: ,752, Y: ,698,Time: ,2015-04-21 11:38:38.812
Client Num: ,11, X_Received: ,756, Y_Received: ,437,Time: ,2015-04-21 11:38:38.812
Client Num:, 11, X: ,736, Y: ,660,Time: ,2015-04-21 11:38:38.911
Client Num: ,11, X_Received: ,759, Y_Received: ,437,Time: ,2015-04-21 11:38:38.911
Client Num:, 11, X: ,846, Y: ,705,Time: ,2015-04-21 11:38:39.012
Client Num: ,11, X_Received: ,759, Y_Received: ,438,Time: ,2015-04-21 11:38:39.012
Client Num:, 11, X: ,1323, Y: ,864,Time: ,2015-04-21 11:38:39.112
Client Num: ,11, X_Received: ,757, Y_Received: ,439,Time: ,2015-04-21 11:38:39.112
Client Num:, 11, X: ,1338, Y: ,889,Time: ,2015-04-21 11:38:39.212
Client Num: ,11, X_Received: ,755, Y_Received: ,439,Time: ,2015-04-21 11:38:39.212
Client Num:, 11, X: ,1405, Y: ,900,Time: ,2015-04-21 11:38:39.311
Client Num: ,11, X_Received: ,756, Y_Received: ,442,Time: ,2015-04-21 11:38:39.311
Client Num:, 11, X: ,1427, Y: ,907,Time: ,2015-04-21 11:38:39.411
Client Num: ,11, X_Received: ,757, Y_Received: ,446,Time: ,2015-04-21 11:38:39.411
Client Num:, 11, X: ,519, Y: ,863,Time: ,2015-04-21 11:38:39.512
Client Num: ,11, X_Received: ,756, Y_Received: ,448,Time: ,2015-04-21 11:38:39.512
Client Num:, 11, X: ,518, Y: ,876,Time: ,2015-04-21 11:38:39.611
Client Num: ,11, X_Received: ,755, Y_Received: ,448,Time: ,2015-04-21 11:38:39.611
Client Num:, 11, X: ,390, Y: ,851,Time: ,2015-04-21 11:38:39.711
Client Num: ,11, X_Received: ,758, Y_Received: ,449,Time: ,2015-04-21 11:38:39.711
Client Num:, 11, X: ,381, Y: ,849,Time: ,2015-04-21 11:38:39.811
Client Num: ,11, X_Received: ,759, Y_Received: ,447,Time: ,2015-04-21 11:38:39.811
Client Num:, 11, X: ,373, Y: ,845,Time: ,2015-04-21 11:38:39.911
Client Num: ,11, X_Received: ,760, Y_Received: ,446,Time: ,2015-04-21 11:38:39.911
Client Num:, 11, X: ,371, Y: ,844,Time: ,2015-04-21 11:38:40.011
Client Num: ,11, X_Received: ,759, Y_Received: ,447,Time: ,2015-04-21 11:38:40.011
Client Num:, 11, X: ,368, Y: ,846,Time: ,2015-04-21 11:38:40.111
Client Num: ,11, X_Received: ,761, Y_Received: ,445,Time: ,2015-04-21 11:38:40.111
Client Num:, 11, X: ,394, Y: ,367,Time: ,2015-04-21 11:38:40.211
Client Num: ,11, X_Received: ,759, Y_Received: ,445,Time: ,2015-04-21 11:38:40.211
Client Num:, 11, X: ,407, Y: ,383,Time: ,2015-04-21 11:38:40.311
Client Num: ,11, X_Received: ,758, Y_Received: ,446,Time: ,2015-04-21 11:38:40.311
Client Num:, 11, X: ,395, Y: ,330,Time: ,2015-04-21 11:38:40.411
Client Num: ,11, X_Received: ,757, Y_Received: ,445,Time: ,2015-04-21 11:38:40.411
Client Num:, 11, X: ,395, Y: ,185,Time: ,2015-04-21 11:38:40.510
Client Num: ,11, X_Received: ,757, Y_Received: ,444,Time: ,2015-04-21 11:38:40.510
Client Num:, 11, X: ,377, Y: ,87,Time: ,2015-04-21 11:38:40.610
Client Num: ,11, X_Received: ,756, Y_Received: ,441,Time: ,2015-04-21 11:38:40.610
Client Num:, 11, X: ,311, Y: ,83,Time: ,2015-04-21 11:38:40.710
Client Num: ,11, X_Received: ,753, Y_Received: ,441,Time: ,2015-04-21 11:38:40.710
Client Num:, 11, X: ,286, Y: ,66,Time: ,2015-04-21 11:38:40.810
Client Num: ,11, X_Received: ,487, Y_Received: ,420,Time: ,2015-04-21 11:38:40.810
Client Num:, 11, X: ,287, Y: ,60,Time: ,2015-04-21 11:38:40.910
Client Num: ,11, X_Received: ,750, Y_Received: ,444,Time: ,2015-04-21 11:38:40.910
Client Num:, 11, X: ,295, Y: ,59,Time: ,2015-04-21 11:38:41.011
Client Num: ,11, X_Received: ,751, Y_Received: ,444,Time: ,2015-04-21 11:38:41.011
Client Num:, 11, X: ,300, Y: ,65,Time: ,2015-04-21 11:38:41.110
Client Num: ,11, X_Received: ,765, Y_Received: ,455,Time: ,2015-04-21 11:38:41.110
Client Num:, 11, X: ,305, Y: ,68,Time: ,2015-04-21 11:38:41.210
Client Num: ,11, X_Received: ,758, Y_Received: ,443,Time: ,2015-04-21 11:38:41.210
Client Num:, 11, X: ,310, Y: ,71,Time: ,2015-04-21 11:38:41.310
Client Num: ,11, X_Received: ,757, Y_Received: ,439,Time: ,2015-04-21 11:38:41.310
Client Num:, 11, X: ,314, Y: ,75,Time: ,2015-04-21 11:38:41.409
Client Num: ,11, X_Received: ,760, Y_Received: ,437,Time: ,2015-04-21 11:38:41.409
Client Num:, 11, X: ,525, Y: ,266,Time: ,2015-04-21 11:38:41.509
Client Num: ,11, X_Received: ,759, Y_Received: ,437,Time: ,2015-04-21 11:38:41.509
Client Num:, 11, X: ,524, Y: ,246,Time: ,2015-04-21 11:38:41.609
Client Num: ,11, X_Received: ,760, Y_Received: ,438,Time: ,2015-04-21 11:38:41.609
Client Num:, 11, X: ,1346, Y: ,18,Time: ,2015-04-21 11:38:41.709
Client Num: ,11, X_Received: ,760, Y_Received: ,435,Time: ,2015-04-21 11:38:41.709
Client Num:, 11, X: ,1361, Y: ,31,Time: ,2015-04-21 11:38:41.810
Client Num: ,11, X_Received: ,759, Y_Received: ,435,Time: ,2015-04-21 11:38:41.810
Client Num:, 11, X: ,1542, Y: ,26,Time: ,2015-04-21 11:38:41.909
Client Num: ,11, X_Received: ,759, Y_Received: ,435,Time: ,2015-04-21 11:38:41.909
Client Num:, 11, X: ,1541, Y: ,32,Time: ,2015-04-21 11:38:42.009
Client Num: ,11, X_Received: ,760, Y_Received: ,434,Time: ,2015-04-21 11:38:42.009
Client Num:, 11, X: ,1528, Y: ,34,Time: ,2015-04-21 11:38:42.110
Client Num: ,11, X_Received: ,736, Y_Received: ,461,Time: ,2015-04-21 11:38:42.110
Client Num:, 11, X: ,1526, Y: ,32,Time: ,2015-04-21 11:38:42.210
Client Num: ,11, X_Received: ,759, Y_Received: ,441,Time: ,2015-04-21 11:38:42.210
Client Num:, 11, X: ,635, Y: ,255,Time: ,2015-04-21 11:38:42.309
Client Num: ,11, X_Received: ,764, Y_Received: ,437,Time: ,2015-04-21 11:38:42.309
Client Num:, 11, X: ,622, Y: ,277,Time: ,2015-04-21 11:38:42.408
Client Num: ,11, X_Received: ,743, Y_Received: ,437,Time: ,2015-04-21 11:38:42.408
Client Num:, 11, X: ,440, Y: ,343,Time: ,2015-04-21 11:38:42.509
Client Num: ,11, X_Received: ,739, Y_Received: ,436,Time: ,2015-04-21 11:38:42.509
Client Num:, 11, X: ,428, Y: ,358,Time: ,2015-04-21 11:38:42.609
Client Num: ,11, X_Received: ,745, Y_Received: ,430,Time: ,2015-04-21 11:38:42.609
Client Num:, 11, X: ,440, Y: ,362,Time: ,2015-04-21 11:38:42.709
Client Num: ,11, X_Received: ,748, Y_Received: ,431,Time: ,2015-04-21 11:38:42.709
Client Num:, 11, X: ,433, Y: ,362,Time: ,2015-04-21 11:38:42.809
Client Num: ,11, X_Received: ,749, Y_Received: ,430,Time: ,2015-04-21 11:38:42.809
Client Num:, 11, X: ,414, Y: ,398,Time: ,2015-04-21 11:38:42.908
Client Num: ,11, X_Received: ,749, Y_Received: ,432,Time: ,2015-04-21 11:38:42.908
Client Num:, 11, X: ,404, Y: ,424,Time: ,2015-04-21 11:38:43.009
Client Num: ,11, X_Received: ,749, Y_Received: ,435,Time: ,2015-04-21 11:38:43.009
Client Num:, 11, X: ,399, Y: ,443,Time: ,2015-04-21 11:38:43.109
Client Num: ,11, X_Received: ,746, Y_Received: ,436,Time: ,2015-04-21 11:38:43.109
Client Num:, 11, X: ,392, Y: ,468,Time: ,2015-04-21 11:38:43.209
Client Num: ,11, X_Received: ,747, Y_Received: ,437,Time: ,2015-04-21 11:38:43.209
Client Num:, 11, X: ,387, Y: ,490,Time: ,2015-04-21 11:38:43.309
Client Num: ,11, X_Received: ,747, Y_Received: ,438,Time: ,2015-04-21 11:38:43.309
Client Num:, 11, X: ,341, Y: ,705,Time: ,2015-04-21 11:38:43.408
Client Num: ,11, X_Received: ,745, Y_Received: ,440,Time: ,2015-04-21 11:38:43.408
Client Num:, 11, X: ,339, Y: ,719,Time: ,2015-04-21 11:38:43.508
Client Num: ,11, X_Received: ,744, Y_Received: ,439,Time: ,2015-04-21 11:38:43.508
Client Num:, 11, X: ,340, Y: ,718,Time: ,2015-04-21 11:38:43.608
Client Num: ,11, X_Received: ,743, Y_Received: ,439,Time: ,2015-04-21 11:38:43.608
Client Num:, 11, X: ,345, Y: ,719,Time: ,2015-04-21 11:38:43.707
Client Num: ,11, X_Received: ,471, Y_Received: ,403,Time: ,2015-04-21 11:38:43.707
Client Num:, 11, X: ,371, Y: ,723,Time: ,2015-04-21 11:38:43.807
Client Num: ,11, X_Received: ,748, Y_Received: ,439,Time: ,2015-04-21 11:38:43.807
Client Num:, 11, X: ,403, Y: ,306,Time: ,2015-04-21 11:38:43.908
Client Num: ,11, X_Received: ,746, Y_Received: ,447,Time: ,2015-04-21 11:38:43.908
Client Num:, 11, X: ,385, Y: ,356,Time: ,2015-04-21 11:38:44.008
Client Num: ,11, X_Received: ,740, Y_Received: ,461,Time: ,2015-04-21 11:38:44.008
Client Num:, 11, X: ,95, Y: ,302,Time: ,2015-04-21 11:38:44.109
Client Num: ,11, X_Received: ,735, Y_Received: ,452,Time: ,2015-04-21 11:38:44.109
Client Num:, 11, X: ,87, Y: ,274,Time: ,2015-04-21 11:38:44.209
Client Num: ,11, X_Received: ,741, Y_Received: ,443,Time: ,2015-04-21 11:38:44.209
Client Num:, 11, X: ,85, Y: ,281,Time: ,2015-04-21 11:38:44.307
Client Num: ,11, X_Received: ,741, Y_Received: ,443,Time: ,2015-04-21 11:38:44.307
Client Num:, 11, X: ,97, Y: ,280,Time: ,2015-04-21 11:38:44.407
Client Num: ,11, X_Received: ,741, Y_Received: ,443,Time: ,2015-04-21 11:38:44.407
Client Num:, 11, X: ,107, Y: ,284,Time: ,2015-04-21 11:38:44.507
Client Num: ,11, X_Received: ,738, Y_Received: ,441,Time: ,2015-04-21 11:38:44.507
Client Num:, 11, X: ,112, Y: ,283,Time: ,2015-04-21 11:38:44.607
Client Num: ,11, X_Received: ,737, Y_Received: ,439,Time: ,2015-04-21 11:38:44.607
Client Num:, 11, X: ,533, Y: ,227,Time: ,2015-04-21 11:38:44.707
Client Num: ,11, X_Received: ,738, Y_Received: ,441,Time: ,2015-04-21 11:38:44.707
Client Num:, 11, X: ,547, Y: ,232,Time: ,2015-04-21 11:38:44.808
Client Num: ,11, X_Received: ,739, Y_Received: ,442,Time: ,2015-04-21 11:38:44.808
Client Num:, 11, X: ,543, Y: ,235,Time: ,2015-04-21 11:38:44.907
Client Num: ,11, X_Received: ,739, Y_Received: ,442,Time: ,2015-04-21 11:38:44.907
Client Num:, 11, X: ,344, Y: ,173,Time: ,2015-04-21 11:38:45.007
Client Num: ,11, X_Received: ,740, Y_Received: ,441,Time: ,2015-04-21 11:38:45.007
Client Num:, 11, X: ,340, Y: ,180,Time: ,2015-04-21 11:38:45.107
Client Num: ,11, X_Received: ,744, Y_Received: ,442,Time: ,2015-04-21 11:38:45.107
Client Num:, 11, X: ,288, Y: ,164,Time: ,2015-04-21 11:38:45.208
Client Num: ,11, X_Received: ,746, Y_Received: ,443,Time: ,2015-04-21 11:38:45.208
Client Num:, 11, X: ,258, Y: ,143,Time: ,2015-04-21 11:38:45.308
Client Num: ,11, X_Received: ,747, Y_Received: ,441,Time: ,2015-04-21 11:38:45.308
Client Num:, 11, X: ,490, Y: ,175,Time: ,2015-04-21 11:38:45.541
Client Num: ,11, X_Received: ,746, Y_Received: ,443,Time: ,2015-04-21 11:38:45.541
Client Num:, 11, X: ,484, Y: ,188,Time: ,2015-04-21 11:38:45.640
Client Num: ,11, X_Received: ,744, Y_Received: ,446,Time: ,2015-04-21 11:38:45.640
Client Num:, 11, X: ,528, Y: ,193,Time: ,2015-04-21 11:38:45.740
Client Num: ,11, X_Received: ,743, Y_Received: ,446,Time: ,2015-04-21 11:38:45.740
Client Num:, 11, X: ,246, Y: ,120,Time: ,2015-04-21 11:38:45.840
Client Num: ,11, X_Received: ,743, Y_Received: ,447,Time: ,2015-04-21 11:38:45.840
Client Num:, 11, X: ,191, Y: ,92,Time: ,2015-04-21 11:38:45.939
Client Num: ,11, X_Received: ,744, Y_Received: ,448,Time: ,2015-04-21 11:38:45.939
Client Num:, 11, X: ,19, Y: ,94,Time: ,2015-04-21 11:38:46.106
Client Num: ,11, X_Received: ,746, Y_Received: ,447,Time: ,2015-04-21 11:38:46.106
Client Num:, 11, X: ,102, Y: ,44,Time: ,2015-04-21 11:38:46.205
Client Num: ,11, X_Received: ,750, Y_Received: ,445,Time: ,2015-04-21 11:38:46.205
Client Num:, 11, X: ,343, Y: ,447,Time: ,2015-04-21 11:38:46.305
Client Num: ,11, X_Received: ,750, Y_Received: ,444,Time: ,2015-04-21 11:38:46.305
Client Num:, 11, X: ,348, Y: ,469,Time: ,2015-04-21 11:38:46.406
Client Num: ,11, X_Received: ,751, Y_Received: ,443,Time: ,2015-04-21 11:38:46.406
Client Num:, 11, X: ,343, Y: ,471,Time: ,2015-04-21 11:38:46.506
Client Num: ,11, X_Received: ,752, Y_Received: ,439,Time: ,2015-04-21 11:38:46.506
Client Num:, 11, X: ,183, Y: ,659,Time: ,2015-04-21 11:38:46.606
Client Num: ,11, X_Received: ,755, Y_Received: ,437,Time: ,2015-04-21 11:38:46.606
Client Num:, 11, X: ,192, Y: ,661,Time: ,2015-04-21 11:38:46.706
Client Num: ,11, X_Received: ,756, Y_Received: ,438,Time: ,2015-04-21 11:38:46.706
Client Num:, 11, X: ,191, Y: ,652,Time: ,2015-04-21 11:38:46.805
Client Num: ,11, X_Received: ,756, Y_Received: ,438,Time: ,2015-04-21 11:38:46.805
Client Num:, 11, X: ,186, Y: ,643,Time: ,2015-04-21 11:38:46.905
Client Num: ,11, X_Received: ,757, Y_Received: ,439,Time: ,2015-04-21 11:38:46.905
Client Num:, 11, X: ,182, Y: ,641,Time: ,2015-04-21 11:38:47.005
Client Num: ,11, X_Received: ,758, Y_Received: ,438,Time: ,2015-04-21 11:38:47.005
Client Num:, 11, X: ,176, Y: ,637,Time: ,2015-04-21 11:38:47.105
Client Num: ,11, X_Received: ,756, Y_Received: ,439,Time: ,2015-04-21 11:38:47.105
Client Num:, 11, X: ,177, Y: ,638,Time: ,2015-04-21 11:38:47.205
Client Num: ,11, X_Received: ,753, Y_Received: ,442,Time: ,2015-04-21 11:38:47.205
Client Num:, 11, X: ,177, Y: ,636,Time: ,2015-04-21 11:38:47.305
Client Num: ,11, X_Received: ,754, Y_Received: ,442,Time: ,2015-04-21 11:38:47.305
Client Num:, 11, X: ,172, Y: ,640,Time: ,2015-04-21 11:38:47.405
Client Num: ,11, X_Received: ,754, Y_Received: ,440,Time: ,2015-04-21 11:38:47.405
Client Num:, 11, X: ,171, Y: ,638,Time: ,2015-04-21 11:38:47.505
Client Num: ,11, X_Received: ,741, Y_Received: ,430,Time: ,2015-04-21 11:38:47.505
Client Num:, 11, X: ,171, Y: ,637,Time: ,2015-04-21 11:38:47.605
Client Num: ,11, X_Received: ,746, Y_Received: ,443,Time: ,2015-04-21 11:38:47.605
Client Num:, 11, X: ,170, Y: ,635,Time: ,2015-04-21 11:38:47.704
Client Num: ,11, X_Received: ,746, Y_Received: ,440,Time: ,2015-04-21 11:38:47.704
Client Num:, 11, X: ,171, Y: ,635,Time: ,2015-04-21 11:38:47.804
Client Num: ,11, X_Received: ,747, Y_Received: ,440,Time: ,2015-04-21 11:38:47.804
Client Num:, 11, X: ,171, Y: ,637,Time: ,2015-04-21 11:38:47.905
Client Num: ,11, X_Received: ,747, Y_Received: ,443,Time: ,2015-04-21 11:38:47.905
Client Num:, 11, X: ,169, Y: ,636,Time: ,2015-04-21 11:38:48.005
Client Num: ,11, X_Received: ,753, Y_Received: ,449,Time: ,2015-04-21 11:38:48.005
Client Num:, 11, X: ,167, Y: ,636,Time: ,2015-04-21 11:38:48.104
Client Num: ,11, X_Received: ,751, Y_Received: ,439,Time: ,2015-04-21 11:38:48.104
Client Num:, 11, X: ,168, Y: ,638,Time: ,2015-04-21 11:38:48.204
Client Num: ,11, X_Received: ,744, Y_Received: ,443,Time: ,2015-04-21 11:38:48.204
Client Num:, 11, X: ,171, Y: ,641,Time: ,2015-04-21 11:38:48.304
Client Num: ,11, X_Received: ,747, Y_Received: ,439,Time: ,2015-04-21 11:38:48.304
Client Num:, 11, X: ,175, Y: ,639,Time: ,2015-04-21 11:38:48.404
Client Num: ,11, X_Received: ,749, Y_Received: ,437,Time: ,2015-04-21 11:38:48.404
Client Num:, 11, X: ,177, Y: ,642,Time: ,2015-04-21 11:38:48.504
Client Num: ,11, X_Received: ,748, Y_Received: ,443,Time: ,2015-04-21 11:38:48.504
Client Num:, 11, X: ,178, Y: ,641,Time: ,2015-04-21 11:38:48.604
Client Num: ,11, X_Received: ,747, Y_Received: ,446,Time: ,2015-04-21 11:38:48.604
Client Num:, 11, X: ,178, Y: ,644,Time: ,2015-04-21 11:38:48.703
Client Num: ,11, X_Received: ,748, Y_Received: ,443,Time: ,2015-04-21 11:38:48.703
Client Num:, 11, X: ,181, Y: ,644,Time: ,2015-04-21 11:38:48.804
Client Num: ,11, X_Received: ,748, Y_Received: ,444,Time: ,2015-04-21 11:38:48.804
Client Num:, 11, X: ,181, Y: ,644,Time: ,2015-04-21 11:38:48.904
Client Num: ,11, X_Received: ,748, Y_Received: ,443,Time: ,2015-04-21 11:38:48.904
Client Num:, 11, X: ,182, Y: ,643,Time: ,2015-04-21 11:38:49.004
Client Num: ,11, X_Received: ,749, Y_Received: ,441,Time: ,2015-04-21 11:38:49.004
Client Num:, 11, X: ,185, Y: ,643,Time: ,2015-04-21 11:38:49.103
Client Num: ,11, X_Received: ,748, Y_Received: ,439,Time: ,2015-04-21 11:38:49.103
Client Num:, 11, X: ,186, Y: ,642,Time: ,2015-04-21 11:38:49.203
Client Num: ,11, X_Received: ,747, Y_Received: ,438,Time: ,2015-04-21 11:38:49.203
Client Num:, 11, X: ,189, Y: ,642,Time: ,2015-04-21 11:38:49.304
Client Num: ,11, X_Received: ,746, Y_Received: ,439,Time: ,2015-04-21 11:38:49.304
Client Num:, 11, X: ,189, Y: ,642,Time: ,2015-04-21 11:38:49.404
Client Num: ,11, X_Received: ,747, Y_Received: ,436,Time: ,2015-04-21 11:38:49.404
Client Num:, 11, X: ,189, Y: ,642,Time: ,2015-04-21 11:38:49.504
Client Num: ,11, X_Received: ,749, Y_Received: ,432,Time: ,2015-04-21 11:38:49.504
Client Num:, 11, X: ,186, Y: ,640,Time: ,2015-04-21 11:38:49.603
Client Num: ,11, X_Received: ,749, Y_Received: ,432,Time: ,2015-04-21 11:38:49.603
Client Num:, 11, X: ,187, Y: ,638,Time: ,2015-04-21 11:38:49.703
Client Num: ,11, X_Received: ,748, Y_Received: ,434,Time: ,2015-04-21 11:38:49.703
Client Num:, 11, X: ,184, Y: ,640,Time: ,2015-04-21 11:38:49.803
Client Num: ,11, X_Received: ,747, Y_Received: ,437,Time: ,2015-04-21 11:38:49.803
Client Num:, 11, X: ,181, Y: ,641,Time: ,2015-04-21 11:38:49.903
Client Num: ,11, X_Received: ,748, Y_Received: ,439,Time: ,2015-04-21 11:38:49.903
Client Num:, 11, X: ,182, Y: ,645,Time: ,2015-04-21 11:38:50.003
Client Num: ,11, X_Received: ,745, Y_Received: ,444,Time: ,2015-04-21 11:38:50.003
Client Num:, 11, X: ,181, Y: ,648,Time: ,2015-04-21 11:38:50.102
Client Num: ,11, X_Received: ,744, Y_Received: ,447,Time: ,2015-04-21 11:38:50.102
Client Num:, 11, X: ,177, Y: ,648,Time: ,2015-04-21 11:38:50.202
Client Num: ,11, X_Received: ,744, Y_Received: ,450,Time: ,2015-04-21 11:38:50.202
Client Num:, 11, X: ,175, Y: ,651,Time: ,2015-04-21 11:38:50.303
Client Num: ,11, X_Received: ,744, Y_Received: ,450,Time: ,2015-04-21 11:38:50.303
Client Num:, 11, X: ,178, Y: ,655,Time: ,2015-04-21 11:38:50.403
Client Num: ,11, X_Received: ,744, Y_Received: ,449,Time: ,2015-04-21 11:38:50.403
Client Num:, 11, X: ,176, Y: ,655,Time: ,2015-04-21 11:38:50.502
Client Num: ,11, X_Received: ,746, Y_Received: ,448,Time: ,2015-04-21 11:38:50.502
Client Num:, 11, X: ,175, Y: ,657,Time: ,2015-04-21 11:38:50.602
Client Num: ,11, X_Received: ,204, Y_Received: ,557,Time: ,2015-04-21 11:38:50.602
Client Num:, 11, X: ,170, Y: ,663,Time: ,2015-04-21 11:38:50.702
Client Num: ,11, X_Received: ,199, Y_Received: ,577,Time: ,2015-04-21 11:38:50.702
Client Num:, 11, X: ,167, Y: ,662,Time: ,2015-04-21 11:38:50.802
Client Num: ,11, X_Received: ,121, Y_Received: ,595,Time: ,2015-04-21 11:38:50.802
Client Num:, 11, X: ,169, Y: ,663,Time: ,2015-04-21 11:38:50.902
Client Num: ,11, X_Received: ,170, Y_Received: ,613,Time: ,2015-04-21 11:38:50.902
Client Num:, 11, X: ,170, Y: ,663,Time: ,2015-04-21 11:38:51.002
Client Num: ,11, X_Received: ,104, Y_Received: ,590,Time: ,2015-04-21 11:38:51.002
Client Num:, 11, X: ,172, Y: ,661,Time: ,2015-04-21 11:38:51.102
Client Num: ,11, X_Received: ,102, Y_Received: ,593,Time: ,2015-04-21 11:38:51.102
Client Num:, 11, X: ,172, Y: ,660,Time: ,2015-04-21 11:38:51.202
Client Num: ,11, X_Received: ,100, Y_Received: ,595,Time: ,2015-04-21 11:38:51.202
Client Num:, 11, X: ,173, Y: ,656,Time: ,2015-04-21 11:38:51.302
Client Num: ,11, X_Received: ,102, Y_Received: ,595,Time: ,2015-04-21 11:38:51.302
Client Num:, 11, X: ,173, Y: ,658,Time: ,2015-04-21 11:38:51.402
Client Num: ,11, X_Received: ,105, Y_Received: ,594,Time: ,2015-04-21 11:38:51.402
Client Num:, 11, X: ,174, Y: ,656,Time: ,2015-04-21 11:38:51.501
Client Num: ,11, X_Received: ,108, Y_Received: ,591,Time: ,2015-04-21 11:38:51.501
Client Num:, 11, X: ,175, Y: ,653,Time: ,2015-04-21 11:38:51.601
