Test at 5/7/2015 4:24:18 PM,
Client Num:, 29, X: ,483, Y: ,323,Time: ,2015-05-07 16:37:25.043
Client Num:, 29, X: ,563, Y: ,640,Time: ,2015-05-07 16:37:31.372
Client Num:, 29, X: ,566, Y: ,640,Time: ,2015-05-07 16:37:31.471
Client Num:, 29, X: ,569, Y: ,641,Time: ,2015-05-07 16:37:31.572
Client Num:, 29, X: ,571, Y: ,642,Time: ,2015-05-07 16:37:31.671
Client Num:, 29, X: ,576, Y: ,646,Time: ,2015-05-07 16:37:31.772
Client Num:, 29, X: ,577, Y: ,647,Time: ,2015-05-07 16:37:31.871
Client Num:, 29, X: ,576, Y: ,646,Time: ,2015-05-07 16:37:31.971
Client Num:, 29, X: ,577, Y: ,645,Time: ,2015-05-07 16:37:32.071
Client Num:, 29, X: ,582, Y: ,647,Time: ,2015-05-07 16:37:32.171
Client Num:, 29, X: ,585, Y: ,650,Time: ,2015-05-07 16:37:32.271
Client Num:, 29, X: ,586, Y: ,651,Time: ,2015-05-07 16:37:32.370
Client Num:, 29, X: ,589, Y: ,654,Time: ,2015-05-07 16:37:32.471
Client Num:, 29, X: ,591, Y: ,656,Time: ,2015-05-07 16:37:32.571
Client Num:, 29, X: ,593, Y: ,658,Time: ,2015-05-07 16:37:32.670
Client Num:, 29, X: ,590, Y: ,664,Time: ,2015-05-07 16:37:32.770
Client Num:, 29, X: ,587, Y: ,673,Time: ,2015-05-07 16:37:32.871
Client Num:, 29, X: ,584, Y: ,681,Time: ,2015-05-07 16:37:32.970
Client Num:, 29, X: ,586, Y: ,690,Time: ,2015-05-07 16:37:33.070
Client Num:, 29, X: ,591, Y: ,696,Time: ,2015-05-07 16:37:33.170
Client Num:, 29, X: ,597, Y: ,701,Time: ,2015-05-07 16:37:33.271
Client Num:, 29, X: ,703, Y: ,393,Time: ,2015-05-07 16:37:33.505
Client Num:, 29, X: ,700, Y: ,409,Time: ,2015-05-07 16:37:33.603
Client Num:, 29, X: ,655, Y: ,397,Time: ,2015-05-07 16:37:33.704
Client Num:, 29, X: ,627, Y: ,389,Time: ,2015-05-07 16:37:33.803
Client Num:, 29, X: ,817, Y: ,329,Time: ,2015-05-07 16:37:33.904
Client Num:, 29, X: ,820, Y: ,331,Time: ,2015-05-07 16:37:34.004
Client Num:, 29, X: ,815, Y: ,333,Time: ,2015-05-07 16:37:34.104
Client Num:, 29, X: ,786, Y: ,337,Time: ,2015-05-07 16:37:34.205
Client Num:, 29, X: ,761, Y: ,345,Time: ,2015-05-07 16:37:34.305
Client Num:, 29, X: ,742, Y: ,348,Time: ,2015-05-07 16:37:34.405
Client Num:, 29, X: ,562, Y: ,375,Time: ,2015-05-07 16:37:34.504
Client Num:, 29, X: ,556, Y: ,374,Time: ,2015-05-07 16:37:34.604
Client Num:, 29, X: ,558, Y: ,369,Time: ,2015-05-07 16:37:34.703
Client Num:, 29, X: ,560, Y: ,373,Time: ,2015-05-07 16:37:34.804
Client Num:, 29, X: ,560, Y: ,377,Time: ,2015-05-07 16:37:34.904
Client Num:, 29, X: ,574, Y: ,378,Time: ,2015-05-07 16:37:35.003
Client Num:, 29, X: ,581, Y: ,376,Time: ,2015-05-07 16:37:35.105
Client Num:, 29, X: ,595, Y: ,373,Time: ,2015-05-07 16:37:35.203
Client Num:, 29, X: ,798, Y: ,352,Time: ,2015-05-07 16:37:35.302
Client Num:, 29, X: ,802, Y: ,345,Time: ,2015-05-07 16:37:35.403
Client Num:, 29, X: ,785, Y: ,341,Time: ,2015-05-07 16:37:35.504
Client Num:, 29, X: ,770, Y: ,345,Time: ,2015-05-07 16:37:35.604
Client Num:, 29, X: ,756, Y: ,346,Time: ,2015-05-07 16:37:35.703
Client Num:, 29, X: ,751, Y: ,350,Time: ,2015-05-07 16:37:35.804
Client Num:, 29, X: ,762, Y: ,350,Time: ,2015-05-07 16:37:35.903
Client Num:, 29, X: ,772, Y: ,350,Time: ,2015-05-07 16:37:36.002
Client Num:, 29, X: ,775, Y: ,351,Time: ,2015-05-07 16:37:36.102
Client Num:, 29, X: ,767, Y: ,349,Time: ,2015-05-07 16:37:36.203
Client Num:, 29, X: ,766, Y: ,344,Time: ,2015-05-07 16:37:36.435
Client Num:, 29, X: ,768, Y: ,344,Time: ,2015-05-07 16:37:36.535
Client Num:, 29, X: ,771, Y: ,344,Time: ,2015-05-07 16:37:36.868
Client Num:, 29, X: ,776, Y: ,345,Time: ,2015-05-07 16:37:36.968
Client Num:, 29, X: ,781, Y: ,343,Time: ,2015-05-07 16:37:37.068
Client Num:, 29, X: ,778, Y: ,342,Time: ,2015-05-07 16:37:37.168
Client Num:, 29, X: ,770, Y: ,346,Time: ,2015-05-07 16:37:37.267
Client Num:, 29, X: ,763, Y: ,351,Time: ,2015-05-07 16:37:37.368
Client Num:, 29, X: ,759, Y: ,352,Time: ,2015-05-07 16:37:37.467
Client Num:, 29, X: ,765, Y: ,355,Time: ,2015-05-07 16:37:37.567
Client Num:, 29, X: ,770, Y: ,357,Time: ,2015-05-07 16:37:37.667
Client Num:, 29, X: ,773, Y: ,354,Time: ,2015-05-07 16:37:37.766
Client Num:, 29, X: ,776, Y: ,355,Time: ,2015-05-07 16:37:37.867
Client Num:, 29, X: ,781, Y: ,359,Time: ,2015-05-07 16:37:37.967
Client Num:, 29, X: ,789, Y: ,368,Time: ,2015-05-07 16:37:38.067
Client Num:, 29, X: ,802, Y: ,366,Time: ,2015-05-07 16:37:38.166
Client Num:, 29, X: ,811, Y: ,362,Time: ,2015-05-07 16:37:38.266
Client Num:, 29, X: ,534, Y: ,396,Time: ,2015-05-07 16:37:38.366
Client Num:, 29, X: ,521, Y: ,386,Time: ,2015-05-07 16:37:38.466
Client Num:, 29, X: ,576, Y: ,400,Time: ,2015-05-07 16:37:38.566
Client Num:, 29, X: ,618, Y: ,404,Time: ,2015-05-07 16:37:38.666
Client Num:, 29, X: ,643, Y: ,417,Time: ,2015-05-07 16:37:38.767
Client Num:, 29, X: ,660, Y: ,428,Time: ,2015-05-07 16:37:38.866
Client Num:, 29, X: ,672, Y: ,438,Time: ,2015-05-07 16:37:38.966
Client Num:, 29, X: ,682, Y: ,445,Time: ,2015-05-07 16:37:39.066
Client Num:, 29, X: ,667, Y: ,436,Time: ,2015-05-07 16:37:39.166
Client Num:, 29, X: ,650, Y: ,424,Time: ,2015-05-07 16:37:39.266
Client Num:, 29, X: ,636, Y: ,413,Time: ,2015-05-07 16:37:39.366
Client Num:, 29, X: ,629, Y: ,400,Time: ,2015-05-07 16:37:39.466
Client Num:, 29, X: ,630, Y: ,388,Time: ,2015-05-07 16:37:39.567
Client Num:, 29, X: ,632, Y: ,377,Time: ,2015-05-07 16:37:39.665
Client Num:, 29, X: ,637, Y: ,368,Time: ,2015-05-07 16:37:39.765
Client Num:, 29, X: ,658, Y: ,358,Time: ,2015-05-07 16:37:39.866
Client Num:, 29, X: ,685, Y: ,352,Time: ,2015-05-07 16:37:39.965
Client Num:, 29, X: ,706, Y: ,346,Time: ,2015-05-07 16:37:40.065
Client Num:, 29, X: ,1149, Y: ,359,Time: ,2015-05-07 16:37:40.165
Client Num:, 29, X: ,1157, Y: ,345,Time: ,2015-05-07 16:37:40.264
Client Num:, 29, X: ,1158, Y: ,362,Time: ,2015-05-07 16:37:40.365
Client Num:, 29, X: ,1037, Y: ,388,Time: ,2015-05-07 16:37:40.467
Client Num:, 29, X: ,673, Y: ,463,Time: ,2015-05-07 16:37:40.566
Client Num:, 29, X: ,678, Y: ,463,Time: ,2015-05-07 16:37:40.664
Client Num:, 29, X: ,684, Y: ,461,Time: ,2015-05-07 16:37:40.764
Client Num:, 29, X: ,687, Y: ,460,Time: ,2015-05-07 16:37:40.865
Client Num:, 29, X: ,691, Y: ,463,Time: ,2015-05-07 16:37:40.964
Client Num:, 29, X: ,695, Y: ,465,Time: ,2015-05-07 16:37:41.064
Client Num:, 29, X: ,698, Y: ,465,Time: ,2015-05-07 16:37:41.164
Client Num:, 29, X: ,700, Y: ,465,Time: ,2015-05-07 16:37:41.264
Client Num:, 29, X: ,702, Y: ,463,Time: ,2015-05-07 16:37:41.364
Client Num:, 29, X: ,701, Y: ,463,Time: ,2015-05-07 16:37:41.465
Client Num:, 29, X: ,701, Y: ,464,Time: ,2015-05-07 16:37:41.564
Client Num:, 29, X: ,1151, Y: ,315,Time: ,2015-05-07 16:37:41.765
Client Num:, 29, X: ,1121, Y: ,365,Time: ,2015-05-07 16:37:41.863
Client Num:, 29, X: ,1130, Y: ,356,Time: ,2015-05-07 16:37:41.964
Client Num:, 29, X: ,1148, Y: ,343,Time: ,2015-05-07 16:37:42.065
Client Num:, 29, X: ,1158, Y: ,333,Time: ,2015-05-07 16:37:42.164
Client Num:, 29, X: ,1161, Y: ,335,Time: ,2015-05-07 16:37:42.263
Client Num:, 29, X: ,732, Y: ,463,Time: ,2015-05-07 16:37:42.363
Client Num:, 29, X: ,724, Y: ,457,Time: ,2015-05-07 16:37:42.463
Client Num:, 29, X: ,724, Y: ,463,Time: ,2015-05-07 16:37:42.564
Client Num:, 29, X: ,721, Y: ,455,Time: ,2015-05-07 16:37:42.664
Client Num:, 29, X: ,719, Y: ,451,Time: ,2015-05-07 16:37:42.762
Client Num:, 29, X: ,717, Y: ,481,Time: ,2015-05-07 16:37:42.863
Client Num:, 29, X: ,716, Y: ,505,Time: ,2015-05-07 16:37:42.963
Client Num:, 29, X: ,917, Y: ,454,Time: ,2015-05-07 16:37:43.062
Client Num:, 29, X: ,968, Y: ,413,Time: ,2015-05-07 16:37:43.163
Client Num:, 29, X: ,965, Y: ,428,Time: ,2015-05-07 16:37:43.263
Client Num:, 29, X: ,966, Y: ,445,Time: ,2015-05-07 16:37:43.364
Client Num:, 29, X: ,718, Y: ,374,Time: ,2015-05-07 16:37:43.463
Client Num:, 29, X: ,717, Y: ,373,Time: ,2015-05-07 16:37:43.563
Client Num:, 29, X: ,700, Y: ,375,Time: ,2015-05-07 16:37:43.662
Client Num:, 29, X: ,665, Y: ,376,Time: ,2015-05-07 16:37:43.763
Client Num:, 29, X: ,643, Y: ,377,Time: ,2015-05-07 16:37:43.863
Client Num:, 29, X: ,643, Y: ,390,Time: ,2015-05-07 16:37:43.963
Client Num:, 29, X: ,653, Y: ,408,Time: ,2015-05-07 16:37:44.062
Client Num:, 29, X: ,656, Y: ,419,Time: ,2015-05-07 16:37:44.162
Client Num:, 29, X: ,664, Y: ,429,Time: ,2015-05-07 16:37:44.261
Client Num:, 29, X: ,676, Y: ,440,Time: ,2015-05-07 16:37:44.362
Client Num:, 29, X: ,668, Y: ,433,Time: ,2015-05-07 16:37:44.462
Client Num:, 29, X: ,659, Y: ,424,Time: ,2015-05-07 16:37:44.563
Client Num:, 29, X: ,653, Y: ,412,Time: ,2015-05-07 16:37:44.662
Client Num:, 29, X: ,646, Y: ,406,Time: ,2015-05-07 16:37:44.761
Client Num:, 29, X: ,643, Y: ,400,Time: ,2015-05-07 16:37:44.862
Client Num:, 29, X: ,638, Y: ,394,Time: ,2015-05-07 16:37:44.962
Client Num:, 29, X: ,633, Y: ,392,Time: ,2015-05-07 16:37:45.062
Client Num:, 29, X: ,631, Y: ,390,Time: ,2015-05-07 16:37:45.163
Client Num:, 29, X: ,643, Y: ,402,Time: ,2015-05-07 16:37:45.262
Client Num:, 29, X: ,654, Y: ,413,Time: ,2015-05-07 16:37:45.362
Client Num:, 29, X: ,668, Y: ,422,Time: ,2015-05-07 16:37:45.462
Client Num:, 29, X: ,679, Y: ,430,Time: ,2015-05-07 16:37:45.562
Client Num:, 29, X: ,686, Y: ,440,Time: ,2015-05-07 16:37:45.662
Client Num:, 29, X: ,694, Y: ,449,Time: ,2015-05-07 16:37:45.761
Client Num:, 29, X: ,1247, Y: ,310,Time: ,2015-05-07 16:37:46.061
Client Num:, 29, X: ,1234, Y: ,315,Time: ,2015-05-07 16:37:46.161
Client Num:, 29, X: ,1222, Y: ,328,Time: ,2015-05-07 16:37:46.261
Client Num:, 29, X: ,1216, Y: ,330,Time: ,2015-05-07 16:37:46.360
Client Num:, 29, X: ,722, Y: ,421,Time: ,2015-05-07 16:37:46.460
Client Num:, 29, X: ,728, Y: ,415,Time: ,2015-05-07 16:37:46.561
Client Num:, 29, X: ,727, Y: ,428,Time: ,2015-05-07 16:37:46.661
Client Num:, 29, X: ,580, Y: ,650,Time: ,2015-05-07 16:37:46.860
Client Num:, 29, X: ,648, Y: ,367,Time: ,2015-05-07 16:37:46.960
Client Num:, 29, X: ,672, Y: ,375,Time: ,2015-05-07 16:37:47.059
Client Num:, 29, X: ,685, Y: ,381,Time: ,2015-05-07 16:37:47.159
Client Num:, 29, X: ,693, Y: ,390,Time: ,2015-05-07 16:37:47.259
Client Num:, 29, X: ,696, Y: ,387,Time: ,2015-05-07 16:37:47.359
Client Num:, 29, X: ,698, Y: ,383,Time: ,2015-05-07 16:37:47.461
Client Num:, 29, X: ,700, Y: ,386,Time: ,2015-05-07 16:37:47.560
Client Num:, 29, X: ,977, Y: ,471,Time: ,2015-05-07 16:37:47.659
Client Num:, 29, X: ,975, Y: ,468,Time: ,2015-05-07 16:37:47.759
Client Num:, 29, X: ,968, Y: ,459,Time: ,2015-05-07 16:37:47.858
Client Num:, 29, X: ,968, Y: ,454,Time: ,2015-05-07 16:37:47.958
Client Num:, 29, X: ,738, Y: ,456,Time: ,2015-05-07 16:37:48.058
Client Num:, 29, X: ,729, Y: ,459,Time: ,2015-05-07 16:37:48.158
Client Num:, 29, X: ,731, Y: ,454,Time: ,2015-05-07 16:37:48.259
Client Num:, 29, X: ,761, Y: ,471,Time: ,2015-05-07 16:37:48.492
Client Num:, 29, X: ,781, Y: ,452,Time: ,2015-05-07 16:37:48.592
Client Num:, 29, X: ,791, Y: ,438,Time: ,2015-05-07 16:37:48.691
Client Num:, 29, X: ,813, Y: ,441,Time: ,2015-05-07 16:37:48.791
Client Num:, 29, X: ,823, Y: ,444,Time: ,2015-05-07 16:37:49.391
Client Num:, 29, X: ,806, Y: ,449,Time: ,2015-05-07 16:37:49.491
Client Num:, 29, X: ,791, Y: ,454,Time: ,2015-05-07 16:37:49.592
Client Num:, 29, X: ,776, Y: ,456,Time: ,2015-05-07 16:37:49.691
Client Num:, 29, X: ,760, Y: ,459,Time: ,2015-05-07 16:37:49.791
Client Num:, 29, X: ,743, Y: ,462,Time: ,2015-05-07 16:37:49.890
Client Num:, 29, X: ,688, Y: ,444,Time: ,2015-05-07 16:37:49.992
Client Num:, 29, X: ,686, Y: ,468,Time: ,2015-05-07 16:37:50.090
Client Num:, 29, X: ,691, Y: ,469,Time: ,2015-05-07 16:37:50.191
Client Num:, 29, X: ,690, Y: ,468,Time: ,2015-05-07 16:37:50.290
Client Num:, 29, X: ,693, Y: ,463,Time: ,2015-05-07 16:37:50.390
Client Num:, 29, X: ,701, Y: ,463,Time: ,2015-05-07 16:37:50.490
Client Num:, 29, X: ,703, Y: ,464,Time: ,2015-05-07 16:37:50.589
Client Num:, 29, X: ,705, Y: ,463,Time: ,2015-05-07 16:37:50.690
Client Num:, 29, X: ,716, Y: ,460,Time: ,2015-05-07 16:37:50.790
Client Num:, 29, X: ,1195, Y: ,335,Time: ,2015-05-07 16:37:50.890
Client Num:, 29, X: ,1202, Y: ,339,Time: ,2015-05-07 16:37:50.990
Client Num:, 29, X: ,1205, Y: ,338,Time: ,2015-05-07 16:37:51.089
Client Num:, 29, X: ,1200, Y: ,333,Time: ,2015-05-07 16:37:51.189
Client Num:, 29, X: ,1197, Y: ,333,Time: ,2015-05-07 16:37:51.289
Client Num:, 29, X: ,1184, Y: ,346,Time: ,2015-05-07 16:37:51.390
Client Num:, 29, X: ,1167, Y: ,364,Time: ,2015-05-07 16:37:51.489
Client Num:, 29, X: ,1162, Y: ,367,Time: ,2015-05-07 16:37:51.591
Client Num:, 29, X: ,720, Y: ,503,Time: ,2015-05-07 16:37:52.023
Client Num:, 29, X: ,652, Y: ,413,Time: ,2015-05-07 16:37:52.122
Client Num:, 29, X: ,637, Y: ,397,Time: ,2015-05-07 16:37:52.223
Client Num:, 29, X: ,634, Y: ,395,Time: ,2015-05-07 16:37:52.324
Client Num:, 29, X: ,650, Y: ,401,Time: ,2015-05-07 16:37:52.422
Client Num:, 29, X: ,663, Y: ,411,Time: ,2015-05-07 16:37:52.523
Client Num:, 29, X: ,671, Y: ,415,Time: ,2015-05-07 16:37:52.621
Client Num:, 29, X: ,680, Y: ,429,Time: ,2015-05-07 16:37:52.721
Client Num:, 29, X: ,689, Y: ,447,Time: ,2015-05-07 16:37:52.822
Client Num:, 29, X: ,697, Y: ,459,Time: ,2015-05-07 16:37:52.922
Client Num:, 29, X: ,1155, Y: ,318,Time: ,2015-05-07 16:37:53.021
Client Num:, 29, X: ,1156, Y: ,320,Time: ,2015-05-07 16:37:53.121
Client Num:, 29, X: ,1163, Y: ,318,Time: ,2015-05-07 16:37:53.222
Client Num:, 29, X: ,793, Y: ,403,Time: ,2015-05-07 16:37:53.321
Client Num:, 29, X: ,782, Y: ,394,Time: ,2015-05-07 16:37:53.421
Client Num:, 29, X: ,784, Y: ,390,Time: ,2015-05-07 16:37:53.520
Client Num:, 29, X: ,786, Y: ,386,Time: ,2015-05-07 16:37:53.621
Client Num:, 29, X: ,787, Y: ,397,Time: ,2015-05-07 16:37:53.721
Client Num:, 29, X: ,788, Y: ,408,Time: ,2015-05-07 16:37:53.821
Client Num:, 29, X: ,790, Y: ,414,Time: ,2015-05-07 16:37:53.921
Client Num:, 29, X: ,804, Y: ,429,Time: ,2015-05-07 16:37:54.020
Client Num:, 29, X: ,822, Y: ,445,Time: ,2015-05-07 16:37:54.122
Client Num:, 29, X: ,839, Y: ,459,Time: ,2015-05-07 16:37:54.221
Client Num:, 29, X: ,848, Y: ,463,Time: ,2015-05-07 16:37:54.321
Client Num:, 29, X: ,854, Y: ,467,Time: ,2015-05-07 16:37:54.421
Client Num:, 29, X: ,849, Y: ,463,Time: ,2015-05-07 16:37:54.520
Client Num:, 29, X: ,829, Y: ,449,Time: ,2015-05-07 16:37:54.620
Client Num:, 29, X: ,803, Y: ,436,Time: ,2015-05-07 16:37:54.722
Client Num:, 29, X: ,779, Y: ,423,Time: ,2015-05-07 16:37:54.821
Client Num:, 29, X: ,764, Y: ,413,Time: ,2015-05-07 16:37:54.920
Client Num:, 29, X: ,1014, Y: ,609,Time: ,2015-05-07 16:37:55.019
Client Num:, 29, X: ,1013, Y: ,583,Time: ,2015-05-07 16:37:55.120
Client Num:, 29, X: ,1008, Y: ,587,Time: ,2015-05-07 16:37:55.220
Client Num:, 29, X: ,1181, Y: ,668,Time: ,2015-05-07 16:37:55.320
Client Num:, 29, X: ,1356, Y: ,676,Time: ,2015-05-07 16:37:55.421
Client Num:, 29, X: ,674, Y: ,345,Time: ,2015-05-07 16:37:55.519
Client Num:, 29, X: ,680, Y: ,354,Time: ,2015-05-07 16:37:55.619
Client Num:, 29, X: ,684, Y: ,362,Time: ,2015-05-07 16:37:55.719
Client Num:, 29, X: ,680, Y: ,363,Time: ,2015-05-07 16:37:55.820
Client Num:, 29, X: ,674, Y: ,367,Time: ,2015-05-07 16:37:55.921
Client Num:, 29, X: ,512, Y: ,359,Time: ,2015-05-07 16:37:56.021
Client Num:, 29, X: ,513, Y: ,363,Time: ,2015-05-07 16:37:56.120
Client Num:, 29, X: ,788, Y: ,400,Time: ,2015-05-07 16:37:56.286
Client Num:, 29, X: ,816, Y: ,429,Time: ,2015-05-07 16:37:56.386
Client Num:, 29, X: ,815, Y: ,427,Time: ,2015-05-07 16:37:56.486
Client Num:, 29, X: ,806, Y: ,432,Time: ,2015-05-07 16:37:56.585
Client Num:, 29, X: ,672, Y: ,403,Time: ,2015-05-07 16:37:56.686
Client Num:, 29, X: ,683, Y: ,431,Time: ,2015-05-07 16:37:56.785
Client Num:, 29, X: ,676, Y: ,427,Time: ,2015-05-07 16:37:56.886
Client Num:, 29, X: ,681, Y: ,430,Time: ,2015-05-07 16:37:56.984
Client Num:, 29, X: ,688, Y: ,434,Time: ,2015-05-07 16:37:57.085
Client Num:, 29, X: ,604, Y: ,627,Time: ,2015-05-07 16:37:57.185
Client Num:, 29, X: ,631, Y: ,613,Time: ,2015-05-07 16:37:57.285
Client Num:, 29, X: ,629, Y: ,610,Time: ,2015-05-07 16:37:57.384
Client Num:, 29, X: ,702, Y: ,447,Time: ,2015-05-07 16:37:57.485
Client Num:, 29, X: ,735, Y: ,428,Time: ,2015-05-07 16:37:57.584
Client Num:, 29, X: ,743, Y: ,437,Time: ,2015-05-07 16:37:57.684
Client Num:, 29, X: ,746, Y: ,447,Time: ,2015-05-07 16:37:57.786
Client Num:, 29, X: ,948, Y: ,420,Time: ,2015-05-07 16:37:57.884
Client Num:, 29, X: ,936, Y: ,387,Time: ,2015-05-07 16:37:58.117
Client Num:, 29, X: ,928, Y: ,396,Time: ,2015-05-07 16:37:58.217
Client Num:, 29, X: ,651, Y: ,383,Time: ,2015-05-07 16:37:58.317
Client Num:, 29, X: ,642, Y: ,364,Time: ,2015-05-07 16:37:58.417
Client Num:, 29, X: ,641, Y: ,366,Time: ,2015-05-07 16:37:58.517
Client Num:, 29, X: ,641, Y: ,369,Time: ,2015-05-07 16:37:58.619
Client Num:, 29, X: ,888, Y: ,442,Time: ,2015-05-07 16:37:58.716
Client Num:, 29, X: ,888, Y: ,433,Time: ,2015-05-07 16:37:58.817
Client Num:, 29, X: ,892, Y: ,439,Time: ,2015-05-07 16:37:58.918
Client Num:, 29, X: ,894, Y: ,447,Time: ,2015-05-07 16:37:59.017
Client Num:, 29, X: ,891, Y: ,449,Time: ,2015-05-07 16:37:59.116
Client Num:, 29, X: ,713, Y: ,458,Time: ,2015-05-07 16:37:59.216
Client Num:, 29, X: ,710, Y: ,446,Time: ,2015-05-07 16:37:59.317
Client Num:, 29, X: ,698, Y: ,441,Time: ,2015-05-07 16:37:59.416
Client Num:, 29, X: ,700, Y: ,442,Time: ,2015-05-07 16:37:59.516
Client Num:, 29, X: ,703, Y: ,451,Time: ,2015-05-07 16:37:59.616
Client Num:, 29, X: ,702, Y: ,441,Time: ,2015-05-07 16:37:59.716
Client Num:, 29, X: ,702, Y: ,425,Time: ,2015-05-07 16:37:59.816
Client Num:, 29, X: ,705, Y: ,410,Time: ,2015-05-07 16:37:59.915
Client Num:, 29, X: ,1079, Y: ,453,Time: ,2015-05-07 16:38:00.117
Client Num:, 29, X: ,1129, Y: ,379,Time: ,2015-05-07 16:38:00.217
Client Num:, 29, X: ,1111, Y: ,395,Time: ,2015-05-07 16:38:00.316
Client Num:, 29, X: ,1120, Y: ,386,Time: ,2015-05-07 16:38:00.416
Client Num:, 29, X: ,776, Y: ,422,Time: ,2015-05-07 16:38:00.515
Client Num:, 29, X: ,777, Y: ,425,Time: ,2015-05-07 16:38:00.615
Client Num:, 29, X: ,755, Y: ,426,Time: ,2015-05-07 16:38:00.717
Client Num:, 29, X: ,737, Y: ,439,Time: ,2015-05-07 16:38:00.816
Client Num:, 29, X: ,723, Y: ,444,Time: ,2015-05-07 16:38:00.916
Client Num:, 29, X: ,716, Y: ,450,Time: ,2015-05-07 16:38:01.015
Client Num:, 29, X: ,923, Y: ,482,Time: ,2015-05-07 16:38:01.115
Client Num:, 29, X: ,926, Y: ,473,Time: ,2015-05-07 16:38:01.214
Client Num:, 29, X: ,689, Y: ,579,Time: ,2015-05-07 16:38:01.314
Client Num:, 29, X: ,705, Y: ,595,Time: ,2015-05-07 16:38:01.415
Client Num:, 29, X: ,703, Y: ,590,Time: ,2015-05-07 16:38:01.515
Client Num:, 29, X: ,719, Y: ,593,Time: ,2015-05-07 16:38:01.782
Client Num:, 29, X: ,813, Y: ,433,Time: ,2015-05-07 16:38:01.883
Client Num:, 29, X: ,821, Y: ,446,Time: ,2015-05-07 16:38:01.982
Client Num:, 29, X: ,776, Y: ,439,Time: ,2015-05-07 16:38:02.082
Client Num:, 29, X: ,737, Y: ,435,Time: ,2015-05-07 16:38:02.182
Client Num:, 29, X: ,714, Y: ,434,Time: ,2015-05-07 16:38:02.281
Client Num:, 29, X: ,697, Y: ,433,Time: ,2015-05-07 16:38:02.380
Client Num:, 29, X: ,684, Y: ,429,Time: ,2015-05-07 16:38:02.480
Client Num:, 29, X: ,674, Y: ,428,Time: ,2015-05-07 16:38:02.580
Client Num:, 29, X: ,667, Y: ,427,Time: ,2015-05-07 16:38:02.680
Client Num:, 29, X: ,662, Y: ,425,Time: ,2015-05-07 16:38:02.781
Client Num:, 29, X: ,650, Y: ,405,Time: ,2015-05-07 16:38:02.881
Client Num:, 29, X: ,679, Y: ,469,Time: ,2015-05-07 16:38:02.980
Client Num:, 29, X: ,698, Y: ,505,Time: ,2015-05-07 16:38:03.080
Client Num:, 29, X: ,702, Y: ,518,Time: ,2015-05-07 16:38:03.180
Client Num:, 29, X: ,853, Y: ,781,Time: ,2015-05-07 16:38:03.283
Client Num:, 29, X: ,851, Y: ,777,Time: ,2015-05-07 16:38:03.380
Client Num:, 29, X: ,852, Y: ,783,Time: ,2015-05-07 16:38:03.481
