
Test at 5/5/2015 10:11:36 AM,

Client Num:, 21, X: ,91, Y: ,300,Time: ,2015-05-05 10:11:43.952
Client Num:, 21, X: ,148, Y: ,603,Time: ,2015-05-05 10:12:14.728
Client Num: ,21, X_Received: ,763, Y_Received: ,78,Time: ,2015-05-05 10:12:14.728
Client Num:, 21, X: ,408, Y: ,690,Time: ,2015-05-05 10:12:14.928
Client Num: ,21, X_Received: ,767, Y_Received: ,101,Time: ,2015-05-05 10:12:14.928
Client Num:, 21, X: ,1492, Y: ,751,Time: ,2015-05-05 10:12:15.160
Client Num: ,21, X_Received: ,966, Y_Received: ,112,Time: ,2015-05-05 10:12:15.160
Client Num:, 21, X: ,1486, Y: ,788,Time: ,2015-05-05 10:12:15.260
Client Num: ,21, X_Received: ,1065, Y_Received: ,43,Time: ,2015-05-05 10:12:15.260
Client Num:, 21, X: ,1484, Y: ,803,Time: ,2015-05-05 10:12:15.360
Client Num: ,21, X_Received: ,1067, Y_Received: ,53,Time: ,2015-05-05 10:12:15.360
Client Num:, 21, X: ,1478, Y: ,810,Time: ,2015-05-05 10:12:15.460
Client Num: ,21, X_Received: ,1052, Y_Received: ,83,Time: ,2015-05-05 10:12:15.460
Client Num:, 21, X: ,1390, Y: ,552,Time: ,2015-05-05 10:12:15.559
Client Num: ,21, X_Received: ,1046, Y_Received: ,114,Time: ,2015-05-05 10:12:15.559
Client Num:, 21, X: ,1078, Y: ,79,Time: ,2015-05-05 10:12:15.660
Client Num: ,21, X_Received: ,1037, Y_Received: ,159,Time: ,2015-05-05 10:12:15.660
Client Num:, 21, X: ,1088, Y: ,76,Time: ,2015-05-05 10:12:15.760
Client Num: ,21, X_Received: ,1030, Y_Received: ,167,Time: ,2015-05-05 10:12:15.760
Client Num:, 21, X: ,1059, Y: ,120,Time: ,2015-05-05 10:12:15.860
Client Num: ,21, X_Received: ,1032, Y_Received: ,160,Time: ,2015-05-05 10:12:15.860
Client Num:, 21, X: ,1054, Y: ,115,Time: ,2015-05-05 10:12:15.959
Client Num: ,21, X_Received: ,1032, Y_Received: ,160,Time: ,2015-05-05 10:12:15.959
Client Num:, 21, X: ,1055, Y: ,118,Time: ,2015-05-05 10:12:16.060
Client Num: ,21, X_Received: ,1027, Y_Received: ,155,Time: ,2015-05-05 10:12:16.060
Client Num:, 21, X: ,1054, Y: ,115,Time: ,2015-05-05 10:12:16.160
Client Num: ,21, X_Received: ,1016, Y_Received: ,164,Time: ,2015-05-05 10:12:16.160
Client Num:, 21, X: ,1055, Y: ,116,Time: ,2015-05-05 10:12:16.259
Client Num: ,21, X_Received: ,1012, Y_Received: ,159,Time: ,2015-05-05 10:12:16.259
Client Num:, 21, X: ,1054, Y: ,116,Time: ,2015-05-05 10:12:16.359
Client Num: ,21, X_Received: ,1013, Y_Received: ,146,Time: ,2015-05-05 10:12:16.359
Client Num:, 21, X: ,1052, Y: ,114,Time: ,2015-05-05 10:12:16.460
Client Num: ,21, X_Received: ,1016, Y_Received: ,135,Time: ,2015-05-05 10:12:16.460
Client Num:, 21, X: ,1047, Y: ,113,Time: ,2015-05-05 10:12:16.560
Client Num: ,21, X_Received: ,1017, Y_Received: ,126,Time: ,2015-05-05 10:12:16.560
Client Num:, 21, X: ,1043, Y: ,107,Time: ,2015-05-05 10:12:16.660
Client Num: ,21, X_Received: ,860, Y_Received: ,45,Time: ,2015-05-05 10:12:16.660
Client Num:, 21, X: ,1040, Y: ,105,Time: ,2015-05-05 10:12:16.759
Client Num: ,21, X_Received: ,854, Y_Received: ,46,Time: ,2015-05-05 10:12:16.759
Client Num:, 21, X: ,1038, Y: ,100,Time: ,2015-05-05 10:12:16.859
Client Num: ,21, X_Received: ,882, Y_Received: ,62,Time: ,2015-05-05 10:12:16.859
Client Num:, 21, X: ,885, Y: ,13,Time: ,2015-05-05 10:12:16.959
Client Num: ,21, X_Received: ,925, Y_Received: ,65,Time: ,2015-05-05 10:12:16.959
Client Num:, 21, X: ,881, Y: ,8,Time: ,2015-05-05 10:12:17.059
Client Num: ,21, X_Received: ,946, Y_Received: ,70,Time: ,2015-05-05 10:12:17.059
Client Num:, 21, X: ,896, Y: ,8,Time: ,2015-05-05 10:12:17.158
Client Num: ,21, X_Received: ,972, Y_Received: ,63,Time: ,2015-05-05 10:12:17.158
Client Num:, 21, X: ,912, Y: ,16,Time: ,2015-05-05 10:12:17.260
Client Num:, 21, X: ,928, Y: ,19,Time: ,2015-05-05 10:12:17.360
Client Num: ,21, X_Received: ,551, Y_Received: ,140,Time: ,2015-05-05 10:12:17.360
Client Num:, 21, X: ,945, Y: ,19,Time: ,2015-05-05 10:12:17.459
Client Num: ,21, X_Received: ,530, Y_Received: ,315,Time: ,2015-05-05 10:12:17.459
Client Num:, 21, X: ,954, Y: ,20,Time: ,2015-05-05 10:12:17.559
Client Num: ,21, X_Received: ,445, Y_Received: ,255,Time: ,2015-05-05 10:12:17.559
Client Num:, 21, X: ,315, Y: ,-32,Time: ,2015-05-05 10:12:17.759
Client Num: ,21, X_Received: ,242, Y_Received: ,538,Time: ,2015-05-05 10:12:17.759
Client Num:, 21, X: ,435, Y: ,63,Time: ,2015-05-05 10:12:17.859
Client Num: ,21, X_Received: ,242, Y_Received: ,538,Time: ,2015-05-05 10:12:17.859
Client Num:, 21, X: ,223, Y: ,544,Time: ,2015-05-05 10:12:17.958
Client Num: ,21, X_Received: ,304, Y_Received: ,615,Time: ,2015-05-05 10:12:17.958
Client Num:, 21, X: ,230, Y: ,594,Time: ,2015-05-05 10:12:18.059
Client Num: ,21, X_Received: ,475, Y_Received: ,842,Time: ,2015-05-05 10:12:18.059
Client Num:, 21, X: ,232, Y: ,617,Time: ,2015-05-05 10:12:18.159
Client Num: ,21, X_Received: ,371, Y_Received: ,908,Time: ,2015-05-05 10:12:18.159
Client Num:, 21, X: ,255, Y: ,617,Time: ,2015-05-05 10:12:18.258
Client Num: ,21, X_Received: ,352, Y_Received: ,918,Time: ,2015-05-05 10:12:18.258
Client Num:, 21, X: ,273, Y: ,623,Time: ,2015-05-05 10:12:18.358
Client Num: ,21, X_Received: ,164, Y_Received: ,942,Time: ,2015-05-05 10:12:18.358
Client Num:, 21, X: ,526, Y: ,803,Time: ,2015-05-05 10:12:18.458
Client Num: ,21, X_Received: ,173, Y_Received: ,928,Time: ,2015-05-05 10:12:18.458
Client Num:, 21, X: ,527, Y: ,813,Time: ,2015-05-05 10:12:18.558
Client Num: ,21, X_Received: ,162, Y_Received: ,930,Time: ,2015-05-05 10:12:18.558
Client Num:, 21, X: ,523, Y: ,815,Time: ,2015-05-05 10:12:18.658
Client Num: ,21, X_Received: ,162, Y_Received: ,929,Time: ,2015-05-05 10:12:18.658
Client Num:, 21, X: ,526, Y: ,818,Time: ,2015-05-05 10:12:18.758
Client Num: ,21, X_Received: ,130, Y_Received: ,750,Time: ,2015-05-05 10:12:18.758
Client Num:, 21, X: ,628, Y: ,259,Time: ,2015-05-05 10:12:18.858
Client Num: ,21, X_Received: ,103, Y_Received: ,791,Time: ,2015-05-05 10:12:18.858
Client Num:, 21, X: ,620, Y: ,255,Time: ,2015-05-05 10:12:18.957
Client Num: ,21, X_Received: ,371, Y_Received: ,772,Time: ,2015-05-05 10:12:18.957
Client Num:, 21, X: ,479, Y: ,345,Time: ,2015-05-05 10:12:19.058
Client Num: ,21, X_Received: ,401, Y_Received: ,781,Time: ,2015-05-05 10:12:19.058
Client Num:, 21, X: ,240, Y: ,615,Time: ,2015-05-05 10:12:19.158
Client Num: ,21, X_Received: ,390, Y_Received: ,796,Time: ,2015-05-05 10:12:19.158
Client Num:, 21, X: ,175, Y: ,724,Time: ,2015-05-05 10:12:19.257
Client Num: ,21, X_Received: ,495, Y_Received: ,282,Time: ,2015-05-05 10:12:19.257
Client Num:, 21, X: ,179, Y: ,725,Time: ,2015-05-05 10:12:19.358
Client Num: ,21, X_Received: ,508, Y_Received: ,186,Time: ,2015-05-05 10:12:19.358
Client Num:, 21, X: ,253, Y: ,745,Time: ,2015-05-05 10:12:19.458
Client Num: ,21, X_Received: ,519, Y_Received: ,178,Time: ,2015-05-05 10:12:19.458
Client Num:, 21, X: ,282, Y: ,753,Time: ,2015-05-05 10:12:19.557
Client Num: ,21, X_Received: ,3, Y_Received: ,566,Time: ,2015-05-05 10:12:19.557
Client Num:, 21, X: ,423, Y: ,138,Time: ,2015-05-05 10:12:19.657
Client Num: ,21, X_Received: ,19, Y_Received: ,608,Time: ,2015-05-05 10:12:19.657
Client Num:, 21, X: ,426, Y: ,141,Time: ,2015-05-05 10:12:19.756
Client Num: ,21, X_Received: ,93, Y_Received: ,754,Time: ,2015-05-05 10:12:19.756
Client Num:, 21, X: ,426, Y: ,156,Time: ,2015-05-05 10:12:19.857
Client Num: ,21, X_Received: ,88, Y_Received: ,738,Time: ,2015-05-05 10:12:19.857
Client Num:, 21, X: ,426, Y: ,143,Time: ,2015-05-05 10:12:19.957
Client Num: ,21, X_Received: ,82, Y_Received: ,746,Time: ,2015-05-05 10:12:19.957
Client Num:, 21, X: ,234, Y: ,438,Time: ,2015-05-05 10:12:20.057
Client Num: ,21, X_Received: ,111, Y_Received: ,572,Time: ,2015-05-05 10:12:20.057
Client Num:, 21, X: ,153, Y: ,697,Time: ,2015-05-05 10:12:20.156
Client Num: ,21, X_Received: ,386, Y_Received: ,127,Time: ,2015-05-05 10:12:20.156
Client Num:, 21, X: ,159, Y: ,708,Time: ,2015-05-05 10:12:20.256
Client Num: ,21, X_Received: ,398, Y_Received: ,121,Time: ,2015-05-05 10:12:20.256
Client Num:, 21, X: ,151, Y: ,698,Time: ,2015-05-05 10:12:20.356
Client Num: ,21, X_Received: ,427, Y_Received: ,143,Time: ,2015-05-05 10:12:20.356
Client Num:, 21, X: ,281, Y: ,23,Time: ,2015-05-05 10:12:20.457
Client Num: ,21, X_Received: ,210, Y_Received: ,614,Time: ,2015-05-05 10:12:20.457
Client Num:, 21, X: ,266, Y: ,26,Time: ,2015-05-05 10:12:20.556
Client Num: ,21, X_Received: ,149, Y_Received: ,644,Time: ,2015-05-05 10:12:20.556
Client Num:, 21, X: ,262, Y: ,23,Time: ,2015-05-05 10:12:20.656
Client Num: ,21, X_Received: ,135, Y_Received: ,645,Time: ,2015-05-05 10:12:20.656
Client Num:, 21, X: ,256, Y: ,13,Time: ,2015-05-05 10:12:21.888
Client Num: ,21, X_Received: ,332, Y_Received: ,51,Time: ,2015-05-05 10:12:21.888
Client Num:, 21, X: ,271, Y: ,16,Time: ,2015-05-05 10:12:21.988
Client Num: ,21, X_Received: ,947, Y_Received: ,339,Time: ,2015-05-05 10:12:21.988
Client Num:, 21, X: ,281, Y: ,11,Time: ,2015-05-05 10:12:22.088
Client Num: ,21, X_Received: ,965, Y_Received: ,370,Time: ,2015-05-05 10:12:22.088
Client Num:, 21, X: ,292, Y: ,13,Time: ,2015-05-05 10:12:22.188
Client Num: ,21, X_Received: ,938, Y_Received: ,361,Time: ,2015-05-05 10:12:22.188
Client Num:, 21, X: ,300, Y: ,5,Time: ,2015-05-05 10:12:22.288
Client Num: ,21, X_Received: ,921, Y_Received: ,368,Time: ,2015-05-05 10:12:22.288
Client Num:, 21, X: ,304, Y: ,0,Time: ,2015-05-05 10:12:22.388
Client Num: ,21, X_Received: ,919, Y_Received: ,376,Time: ,2015-05-05 10:12:22.388
Client Num:, 21, X: ,466, Y: ,651,Time: ,2015-05-05 10:12:22.555
Client Num: ,21, X_Received: ,906, Y_Received: ,385,Time: ,2015-05-05 10:12:22.555
Client Num: ,21, X_Received: ,906, Y_Received: ,385,Time: ,2015-05-05 10:12:22.555
Client Num:, 21, X: ,465, Y: ,710,Time: ,2015-05-05 10:12:22.622
Client Num: ,21, X_Received: ,906, Y_Received: ,385,Time: ,2015-05-05 10:12:22.622
Client Num:, 21, X: ,463, Y: ,711,Time: ,2015-05-05 10:12:22.721
Client Num: ,21, X_Received: ,902, Y_Received: ,815,Time: ,2015-05-05 10:12:22.721
Client Num:, 21, X: ,224, Y: ,783,Time: ,2015-05-05 10:12:22.821
Client Num: ,21, X_Received: ,911, Y_Received: ,813,Time: ,2015-05-05 10:12:22.821
Client Num:, 21, X: ,229, Y: ,788,Time: ,2015-05-05 10:12:22.921
Client Num: ,21, X_Received: ,361, Y_Received: ,787,Time: ,2015-05-05 10:12:22.921
Client Num:, 21, X: ,232, Y: ,770,Time: ,2015-05-05 10:12:23.021
Client Num: ,21, X_Received: ,352, Y_Received: ,776,Time: ,2015-05-05 10:12:23.021
Client Num:, 21, X: ,233, Y: ,752,Time: ,2015-05-05 10:12:23.120
Client Num: ,21, X_Received: ,581, Y_Received: ,861,Time: ,2015-05-05 10:12:23.120
Client Num:, 21, X: ,234, Y: ,742,Time: ,2015-05-05 10:12:23.220
Client Num: ,21, X_Received: ,421, Y_Received: ,1155,Time: ,2015-05-05 10:12:23.220
Client Num:, 21, X: ,233, Y: ,737,Time: ,2015-05-05 10:12:23.323
Client Num:, 21, X: ,233, Y: ,732,Time: ,2015-05-05 10:12:23.421
Client Num:, 21, X: ,232, Y: ,729,Time: ,2015-05-05 10:12:23.523
Client Num:, 21, X: ,350, Y: ,65,Time: ,2015-05-05 10:12:23.625
Client Num:, 21, X: ,362, Y: ,13,Time: ,2015-05-05 10:12:23.722
Client Num: ,21, X_Received: ,103, Y_Received: ,591,Time: ,2015-05-05 10:12:23.722
Client Num:, 21, X: ,379, Y: ,9,Time: ,2015-05-05 10:12:23.821
Client Num: ,21, X_Received: ,177, Y_Received: ,431,Time: ,2015-05-05 10:12:23.821
Client Num:, 21, X: ,556, Y: ,-31,Time: ,2015-05-05 10:12:23.933
Client Num:, 21, X: ,552, Y: ,13,Time: ,2015-05-05 10:12:24.022
Client Num:, 21, X: ,85, Y: ,19,Time: ,2015-05-05 10:12:24.254
Client Num: ,21, X_Received: ,188, Y_Received: ,34,Time: ,2015-05-05 10:12:24.254
Client Num:, 21, X: ,98, Y: ,38,Time: ,2015-05-05 10:12:24.353
Client Num: ,21, X_Received: ,192, Y_Received: ,32,Time: ,2015-05-05 10:12:24.353
Client Num:, 21, X: ,113, Y: ,38,Time: ,2015-05-05 10:12:24.455
Client Num: ,21, X_Received: ,226, Y_Received: ,45,Time: ,2015-05-05 10:12:24.455
Client Num:, 21, X: ,150, Y: ,51,Time: ,2015-05-05 10:12:24.554
Client Num: ,21, X_Received: ,237, Y_Received: ,47,Time: ,2015-05-05 10:12:24.554
