
Test at 4/30/2015 12:48:21 PM,

Client Num:, 17, X: ,283, Y: ,514,Time: ,2015-04-30 13:17:43.074
Client Num: ,17, X_Received: ,938, Y_Received: ,358,Time: ,2015-04-30 13:17:45.439
Client Num:, 17, X: ,1189, Y: ,467,Time: ,2015-04-30 13:17:45.539
Client Num: ,17, X_Received: ,937, Y_Received: ,347,Time: ,2015-04-30 13:17:45.539
Client Num:, 17, X: ,1203, Y: ,417,Time: ,2015-04-30 13:17:45.639
Client Num: ,17, X_Received: ,1099, Y_Received: ,329,Time: ,2015-04-30 13:17:45.639
Client Num:, 17, X: ,1209, Y: ,420,Time: ,2015-04-30 13:17:45.739
Client Num: ,17, X_Received: ,1092, Y_Received: ,333,Time: ,2015-04-30 13:17:45.739
Client Num:, 17, X: ,915, Y: ,751,Time: ,2015-04-30 13:17:45.839
Client Num: ,17, X_Received: ,1069, Y_Received: ,341,Time: ,2015-04-30 13:17:45.839
Client Num:, 17, X: ,871, Y: ,707,Time: ,2015-04-30 13:17:45.941
Client Num: ,17, X_Received: ,875, Y_Received: ,334,Time: ,2015-04-30 13:17:45.941
Client Num:, 17, X: ,711, Y: ,454,Time: ,2015-04-30 13:17:46.040
Client Num: ,17, X_Received: ,867, Y_Received: ,334,Time: ,2015-04-30 13:17:46.040
Client Num:, 17, X: ,741, Y: ,490,Time: ,2015-04-30 13:17:46.140
Client Num: ,17, X_Received: ,870, Y_Received: ,331,Time: ,2015-04-30 13:17:46.140
Client Num:, 17, X: ,731, Y: ,487,Time: ,2015-04-30 13:17:46.239
Client Num: ,17, X_Received: ,870, Y_Received: ,329,Time: ,2015-04-30 13:17:46.239
Client Num:, 17, X: ,729, Y: ,498,Time: ,2015-04-30 13:17:46.339
Client Num: ,17, X_Received: ,869, Y_Received: ,334,Time: ,2015-04-30 13:17:46.339
Client Num:, 17, X: ,734, Y: ,508,Time: ,2015-04-30 13:17:46.438
Client Num: ,17, X_Received: ,850, Y_Received: ,356,Time: ,2015-04-30 13:17:46.438
Client Num:, 17, X: ,737, Y: ,515,Time: ,2015-04-30 13:17:46.539
Client Num: ,17, X_Received: ,837, Y_Received: ,370,Time: ,2015-04-30 13:17:46.539
Client Num:, 17, X: ,740, Y: ,523,Time: ,2015-04-30 13:17:46.639
Client Num: ,17, X_Received: ,825, Y_Received: ,374,Time: ,2015-04-30 13:17:46.639
Client Num:, 17, X: ,947, Y: ,638,Time: ,2015-04-30 13:17:46.872
Client Num: ,17, X_Received: ,837, Y_Received: ,365,Time: ,2015-04-30 13:17:46.872
Client Num:, 17, X: ,921, Y: ,598,Time: ,2015-04-30 13:17:46.971
Client Num: ,17, X_Received: ,840, Y_Received: ,354,Time: ,2015-04-30 13:17:46.971
Client Num:, 17, X: ,1047, Y: ,642,Time: ,2015-04-30 13:17:47.072
Client Num: ,17, X_Received: ,843, Y_Received: ,346,Time: ,2015-04-30 13:17:47.072
Client Num:, 17, X: ,1065, Y: ,687,Time: ,2015-04-30 13:17:47.172
Client Num: ,17, X_Received: ,842, Y_Received: ,342,Time: ,2015-04-30 13:17:47.172
Client Num:, 17, X: ,831, Y: ,842,Time: ,2015-04-30 13:17:47.438
Client Num: ,17, X_Received: ,840, Y_Received: ,333,Time: ,2015-04-30 13:17:47.438
Client Num:, 17, X: ,795, Y: ,755,Time: ,2015-04-30 13:17:47.539
Client Num: ,17, X_Received: ,838, Y_Received: ,329,Time: ,2015-04-30 13:17:47.539
Client Num:, 17, X: ,795, Y: ,761,Time: ,2015-04-30 13:17:47.639
Client Num: ,17, X_Received: ,840, Y_Received: ,327,Time: ,2015-04-30 13:17:47.639
Client Num:, 17, X: ,796, Y: ,751,Time: ,2015-04-30 13:17:47.739
Client Num: ,17, X_Received: ,842, Y_Received: ,329,Time: ,2015-04-30 13:17:47.739
Client Num:, 17, X: ,717, Y: ,946,Time: ,2015-04-30 13:17:47.838
Client Num: ,17, X_Received: ,838, Y_Received: ,333,Time: ,2015-04-30 13:17:47.838
Client Num:, 17, X: ,719, Y: ,955,Time: ,2015-04-30 13:17:47.938
Client Num: ,17, X_Received: ,837, Y_Received: ,337,Time: ,2015-04-30 13:17:47.938
Client Num:, 17, X: ,723, Y: ,956,Time: ,2015-04-30 13:17:48.038
Client Num: ,17, X_Received: ,836, Y_Received: ,339,Time: ,2015-04-30 13:17:48.038
Client Num:, 17, X: ,698, Y: ,953,Time: ,2015-04-30 13:17:48.138
Client Num: ,17, X_Received: ,835, Y_Received: ,341,Time: ,2015-04-30 13:17:48.138
Client Num:, 17, X: ,547, Y: ,945,Time: ,2015-04-30 13:17:48.237
Client Num: ,17, X_Received: ,835, Y_Received: ,349,Time: ,2015-04-30 13:17:48.237
Client Num:, 17, X: ,541, Y: ,935,Time: ,2015-04-30 13:17:48.337
Client Num: ,17, X_Received: ,837, Y_Received: ,353,Time: ,2015-04-30 13:17:48.337
Client Num:, 17, X: ,519, Y: ,934,Time: ,2015-04-30 13:17:48.438
Client Num: ,17, X_Received: ,836, Y_Received: ,356,Time: ,2015-04-30 13:17:48.438
Client Num:, 17, X: ,506, Y: ,931,Time: ,2015-04-30 13:17:48.538
Client Num: ,17, X_Received: ,838, Y_Received: ,357,Time: ,2015-04-30 13:17:48.538
Client Num:, 17, X: ,500, Y: ,933,Time: ,2015-04-30 13:17:48.637
Client Num: ,17, X_Received: ,836, Y_Received: ,361,Time: ,2015-04-30 13:17:48.637
Client Num:, 17, X: ,527, Y: ,932,Time: ,2015-04-30 13:17:48.738
Client Num: ,17, X_Received: ,838, Y_Received: ,365,Time: ,2015-04-30 13:17:48.738
Client Num:, 17, X: ,712, Y: ,980,Time: ,2015-04-30 13:17:48.838
Client Num: ,17, X_Received: ,830, Y_Received: ,364,Time: ,2015-04-30 13:17:48.838
Client Num:, 17, X: ,779, Y: ,965,Time: ,2015-04-30 13:17:48.936
Client Num: ,17, X_Received: ,823, Y_Received: ,363,Time: ,2015-04-30 13:17:48.936
Client Num:, 17, X: ,765, Y: ,951,Time: ,2015-04-30 13:17:49.037
Client Num: ,17, X_Received: ,809, Y_Received: ,369,Time: ,2015-04-30 13:17:49.037
Client Num:, 17, X: ,758, Y: ,944,Time: ,2015-04-30 13:17:49.136
Client Num: ,17, X_Received: ,795, Y_Received: ,368,Time: ,2015-04-30 13:17:49.136
Client Num:, 17, X: ,755, Y: ,942,Time: ,2015-04-30 13:17:49.236
Client Num: ,17, X_Received: ,387, Y_Received: ,471,Time: ,2015-04-30 13:17:49.236
Client Num:, 17, X: ,763, Y: ,946,Time: ,2015-04-30 13:17:49.336
Client Num: ,17, X_Received: ,389, Y_Received: ,472,Time: ,2015-04-30 13:17:49.336
Client Num:, 17, X: ,768, Y: ,935,Time: ,2015-04-30 13:17:49.603
Client Num: ,17, X_Received: ,247, Y_Received: ,474,Time: ,2015-04-30 13:17:49.603
Client Num:, 17, X: ,756, Y: ,933,Time: ,2015-04-30 13:17:49.703
Client Num: ,17, X_Received: ,232, Y_Received: ,476,Time: ,2015-04-30 13:17:49.703
Client Num:, 17, X: ,581, Y: ,915,Time: ,2015-04-30 13:17:49.803
Client Num: ,17, X_Received: ,230, Y_Received: ,475,Time: ,2015-04-30 13:17:49.803
Client Num:, 17, X: ,577, Y: ,923,Time: ,2015-04-30 13:17:49.902
Client Num: ,17, X_Received: ,405, Y_Received: ,403,Time: ,2015-04-30 13:17:49.902
Client Num:, 17, X: ,569, Y: ,929,Time: ,2015-04-30 13:17:50.003
Client Num: ,17, X_Received: ,415, Y_Received: ,409,Time: ,2015-04-30 13:17:50.003
Client Num:, 17, X: ,526, Y: ,933,Time: ,2015-04-30 13:17:50.102
Client Num: ,17, X_Received: ,443, Y_Received: ,430,Time: ,2015-04-30 13:17:50.102
Client Num:, 17, X: ,519, Y: ,939,Time: ,2015-04-30 13:17:50.202
Client Num: ,17, X_Received: ,488, Y_Received: ,431,Time: ,2015-04-30 13:17:50.202
Client Num:, 17, X: ,495, Y: ,939,Time: ,2015-04-30 13:17:50.303
Client Num: ,17, X_Received: ,520, Y_Received: ,430,Time: ,2015-04-30 13:17:50.303
Client Num:, 17, X: ,477, Y: ,936,Time: ,2015-04-30 13:17:50.407
Client Num: ,17, X_Received: ,876, Y_Received: ,366,Time: ,2015-04-30 13:17:50.407
Client Num:, 17, X: ,677, Y: ,778,Time: ,2015-04-30 13:17:50.570
Client Num: ,17, X_Received: ,987, Y_Received: ,332,Time: ,2015-04-30 13:17:50.570
Client Num:, 17, X: ,571, Y: ,680,Time: ,2015-04-30 13:17:50.669
Client Num: ,17, X_Received: ,995, Y_Received: ,325,Time: ,2015-04-30 13:17:50.669
Client Num:, 17, X: ,514, Y: ,612,Time: ,2015-04-30 13:17:50.769
Client Num: ,17, X_Received: ,1018, Y_Received: ,319,Time: ,2015-04-30 13:17:50.769
Client Num:, 17, X: ,506, Y: ,610,Time: ,2015-04-30 13:17:50.869
Client Num: ,17, X_Received: ,612, Y_Received: ,556,Time: ,2015-04-30 13:17:50.869
Client Num:, 17, X: ,483, Y: ,356,Time: ,2015-04-30 13:17:50.968
Client Num: ,17, X_Received: ,618, Y_Received: ,537,Time: ,2015-04-30 13:17:50.968
Client Num:, 17, X: ,498, Y: ,390,Time: ,2015-04-30 13:17:51.068
Client Num: ,17, X_Received: ,595, Y_Received: ,547,Time: ,2015-04-30 13:17:51.068
Client Num:, 17, X: ,557, Y: ,396,Time: ,2015-04-30 13:17:51.168
Client Num: ,17, X_Received: ,553, Y_Received: ,561,Time: ,2015-04-30 13:17:51.168
Client Num:, 17, X: ,419, Y: ,752,Time: ,2015-04-30 13:17:51.270
Client Num: ,17, X_Received: ,523, Y_Received: ,568,Time: ,2015-04-30 13:17:51.270
Client Num:, 17, X: ,437, Y: ,751,Time: ,2015-04-30 13:17:51.368
Client Num: ,17, X_Received: ,511, Y_Received: ,570,Time: ,2015-04-30 13:17:51.368
Client Num:, 17, X: ,437, Y: ,744,Time: ,2015-04-30 13:17:51.468
Client Num: ,17, X_Received: ,495, Y_Received: ,575,Time: ,2015-04-30 13:17:51.468
Client Num:, 17, X: ,434, Y: ,752,Time: ,2015-04-30 13:17:51.568
Client Num: ,17, X_Received: ,483, Y_Received: ,578,Time: ,2015-04-30 13:17:51.568
Client Num:, 17, X: ,431, Y: ,763,Time: ,2015-04-30 13:17:51.668
Client Num: ,17, X_Received: ,475, Y_Received: ,582,Time: ,2015-04-30 13:17:51.668
Client Num:, 17, X: ,407, Y: ,853,Time: ,2015-04-30 13:17:51.901
Client Num: ,17, X_Received: ,405, Y_Received: ,674,Time: ,2015-04-30 13:17:51.901
Client Num:, 17, X: ,442, Y: ,775,Time: ,2015-04-30 13:17:52.001
Client Num: ,17, X_Received: ,398, Y_Received: ,658,Time: ,2015-04-30 13:17:52.001
Client Num:, 17, X: ,522, Y: ,446,Time: ,2015-04-30 13:17:52.102
Client Num: ,17, X_Received: ,405, Y_Received: ,670,Time: ,2015-04-30 13:17:52.102
Client Num:, 17, X: ,552, Y: ,422,Time: ,2015-04-30 13:17:52.202
Client Num: ,17, X_Received: ,406, Y_Received: ,692,Time: ,2015-04-30 13:17:52.202
Client Num:, 17, X: ,567, Y: ,415,Time: ,2015-04-30 13:17:52.302
Client Num: ,17, X_Received: ,395, Y_Received: ,138,Time: ,2015-04-30 13:17:52.302
Client Num:, 17, X: ,471, Y: ,388,Time: ,2015-04-30 13:17:52.402
Client Num: ,17, X_Received: ,384, Y_Received: ,116,Time: ,2015-04-30 13:17:52.402
Client Num:, 17, X: ,592, Y: ,403,Time: ,2015-04-30 13:17:52.500
Client Num: ,17, X_Received: ,387, Y_Received: ,135,Time: ,2015-04-30 13:17:52.500
Client Num:, 17, X: ,743, Y: ,430,Time: ,2015-04-30 13:17:52.602
Client Num: ,17, X_Received: ,356, Y_Received: ,104,Time: ,2015-04-30 13:17:52.602
Client Num:, 17, X: ,743, Y: ,417,Time: ,2015-04-30 13:17:52.702
Client Num: ,17, X_Received: ,304, Y_Received: ,107,Time: ,2015-04-30 13:17:52.702
Client Num:, 17, X: ,770, Y: ,422,Time: ,2015-04-30 13:17:52.801
Client Num: ,17, X_Received: ,555, Y_Received: ,100,Time: ,2015-04-30 13:17:52.801
Client Num:, 17, X: ,572, Y: ,1463,Time: ,2015-04-30 13:17:53.434
Client Num: ,17, X_Received: ,198, Y_Received: ,106,Time: ,2015-04-30 13:17:53.434
Client Num:, 17, X: ,616, Y: ,952,Time: ,2015-04-30 13:17:53.834
Client Num: ,17, X_Received: ,230, Y_Received: ,118,Time: ,2015-04-30 13:17:53.834
Client Num:, 17, X: ,419, Y: ,341,Time: ,2015-04-30 13:17:53.933
Client Num: ,17, X_Received: ,348, Y_Received: ,101,Time: ,2015-04-30 13:17:53.933
Client Num:, 17, X: ,399, Y: ,350,Time: ,2015-04-30 13:17:54.032
Client Num: ,17, X_Received: ,654, Y_Received: ,83,Time: ,2015-04-30 13:17:54.032
Client Num:, 17, X: ,410, Y: ,363,Time: ,2015-04-30 13:17:54.132
Client Num: ,17, X_Received: ,592, Y_Received: ,78,Time: ,2015-04-30 13:17:54.132
Client Num:, 17, X: ,768, Y: ,610,Time: ,2015-04-30 13:17:54.233
Client Num: ,17, X_Received: ,592, Y_Received: ,78,Time: ,2015-04-30 13:17:54.233
Client Num:, 17, X: ,785, Y: ,601,Time: ,2015-04-30 13:17:54.334
Client Num: ,17, X_Received: ,615, Y_Received: ,85,Time: ,2015-04-30 13:17:54.334
Client Num:, 17, X: ,802, Y: ,597,Time: ,2015-04-30 13:17:54.434
Client Num: ,17, X_Received: ,620, Y_Received: ,90,Time: ,2015-04-30 13:17:54.434
Client Num:, 17, X: ,738, Y: ,375,Time: ,2015-04-30 13:17:54.532
Client Num: ,17, X_Received: ,625, Y_Received: ,84,Time: ,2015-04-30 13:17:54.532
Client Num:, 17, X: ,744, Y: ,382,Time: ,2015-04-30 13:17:54.633
Client Num: ,17, X_Received: ,624, Y_Received: ,89,Time: ,2015-04-30 13:17:54.633
Client Num:, 17, X: ,746, Y: ,385,Time: ,2015-04-30 13:17:54.732
Client Num: ,17, X_Received: ,623, Y_Received: ,93,Time: ,2015-04-30 13:17:54.732
Client Num:, 17, X: ,742, Y: ,379,Time: ,2015-04-30 13:17:54.832
Client Num: ,17, X_Received: ,621, Y_Received: ,93,Time: ,2015-04-30 13:17:54.832
Client Num:, 17, X: ,773, Y: ,595,Time: ,2015-04-30 13:17:54.998
Client Num: ,17, X_Received: ,620, Y_Received: ,94,Time: ,2015-04-30 13:17:54.998
Client Num:, 17, X: ,743, Y: ,437,Time: ,2015-04-30 13:17:55.098
Client Num: ,17, X_Received: ,609, Y_Received: ,92,Time: ,2015-04-30 13:17:55.098
Client Num:, 17, X: ,715, Y: ,380,Time: ,2015-04-30 13:17:55.198
Client Num:, 17, X: ,726, Y: ,393,Time: ,2015-04-30 13:17:55.298
Client Num:, 17, X: ,726, Y: ,392,Time: ,2015-04-30 13:17:55.398
Client Num:, 17, X: ,732, Y: ,389,Time: ,2015-04-30 13:17:55.498
Client Num:, 17, X: ,730, Y: ,391,Time: ,2015-04-30 13:17:55.598
Client Num:, 17, X: ,727, Y: ,393,Time: ,2015-04-30 13:17:55.699
Client Num:, 17, X: ,728, Y: ,397,Time: ,2015-04-30 13:17:55.799
Client Num:, 17, X: ,726, Y: ,398,Time: ,2015-04-30 13:17:55.898
Client Num:, 17, X: ,718, Y: ,399,Time: ,2015-04-30 13:17:55.999
Client Num:, 17, X: ,540, Y: ,347,Time: ,2015-04-30 13:17:56.100
Client Num:, 17, X: ,529, Y: ,343,Time: ,2015-04-30 13:17:56.197
Client Num:, 17, X: ,518, Y: ,343,Time: ,2015-04-30 13:17:56.297
Client Num:, 17, X: ,1539, Y: ,487,Time: ,2015-04-30 13:17:56.497
Client Num:, 17, X: ,1016, Y: ,542,Time: ,2015-04-30 13:17:56.598
Client Num:, 17, X: ,453, Y: ,320,Time: ,2015-04-30 13:17:56.697
Client Num: ,17, X_Received: ,747, Y_Received: ,387,Time: ,2015-04-30 13:17:56.697
Client Num:, 17, X: ,563, Y: ,352,Time: ,2015-04-30 13:17:56.799
Client Num: ,17, X_Received: ,739, Y_Received: ,389,Time: ,2015-04-30 13:17:56.799
Client Num:, 17, X: ,691, Y: ,412,Time: ,2015-04-30 13:17:56.897
Client Num: ,17, X_Received: ,728, Y_Received: ,342,Time: ,2015-04-30 13:17:56.897
Client Num:, 17, X: ,699, Y: ,426,Time: ,2015-04-30 13:17:56.998
Client Num: ,17, X_Received: ,680, Y_Received: ,342,Time: ,2015-04-30 13:17:56.998
Client Num:, 17, X: ,713, Y: ,488,Time: ,2015-04-30 13:17:57.099
Client Num: ,17, X_Received: ,491, Y_Received: ,281,Time: ,2015-04-30 13:17:57.099
Client Num:, 17, X: ,720, Y: ,512,Time: ,2015-04-30 13:17:57.197
Client Num: ,17, X_Received: ,510, Y_Received: ,369,Time: ,2015-04-30 13:17:57.197
Client Num:, 17, X: ,795, Y: ,789,Time: ,2015-04-30 13:17:57.299
Client Num: ,17, X_Received: ,526, Y_Received: ,426,Time: ,2015-04-30 13:17:57.299
Client Num:, 17, X: ,796, Y: ,794,Time: ,2015-04-30 13:17:57.397
Client Num: ,17, X_Received: ,532, Y_Received: ,438,Time: ,2015-04-30 13:17:57.397
Client Num:, 17, X: ,796, Y: ,795,Time: ,2015-04-30 13:17:57.498
Client Num: ,17, X_Received: ,536, Y_Received: ,444,Time: ,2015-04-30 13:17:57.498
Client Num:, 17, X: ,789, Y: ,784,Time: ,2015-04-30 13:17:57.596
Client Num: ,17, X_Received: ,111, Y_Received: ,249,Time: ,2015-04-30 13:17:57.596
Client Num:, 17, X: ,1067, Y: ,773,Time: ,2015-04-30 13:17:57.697
Client Num: ,17, X_Received: ,106, Y_Received: ,254,Time: ,2015-04-30 13:17:57.697
Client Num:, 17, X: ,1064, Y: ,756,Time: ,2015-04-30 13:17:57.796
Client Num: ,17, X_Received: ,106, Y_Received: ,250,Time: ,2015-04-30 13:17:57.796
Client Num:, 17, X: ,1069, Y: ,754,Time: ,2015-04-30 13:17:57.898
Client Num: ,17, X_Received: ,104, Y_Received: ,256,Time: ,2015-04-30 13:17:57.898
Client Num:, 17, X: ,1072, Y: ,759,Time: ,2015-04-30 13:17:57.998
Client Num: ,17, X_Received: ,113, Y_Received: ,257,Time: ,2015-04-30 13:17:57.998
Client Num:, 17, X: ,1070, Y: ,759,Time: ,2015-04-30 13:17:58.096
Client Num: ,17, X_Received: ,857, Y_Received: ,554,Time: ,2015-04-30 13:17:58.096
Client Num:, 17, X: ,1070, Y: ,761,Time: ,2015-04-30 13:17:58.196
Client Num: ,17, X_Received: ,860, Y_Received: ,602,Time: ,2015-04-30 13:17:58.196
Client Num:, 17, X: ,1060, Y: ,759,Time: ,2015-04-30 13:17:58.297
Client Num: ,17, X_Received: ,861, Y_Received: ,600,Time: ,2015-04-30 13:17:58.297
Client Num:, 17, X: ,1029, Y: ,751,Time: ,2015-04-30 13:17:58.399
Client Num: ,17, X_Received: ,576, Y_Received: ,446,Time: ,2015-04-30 13:17:58.399
Client Num:, 17, X: ,1004, Y: ,743,Time: ,2015-04-30 13:17:58.497
Client Num: ,17, X_Received: ,582, Y_Received: ,465,Time: ,2015-04-30 13:17:58.497
Client Num:, 17, X: ,983, Y: ,737,Time: ,2015-04-30 13:17:58.598
Client Num: ,17, X_Received: ,118, Y_Received: ,262,Time: ,2015-04-30 13:17:58.598
Client Num:, 17, X: ,968, Y: ,733,Time: ,2015-04-30 13:17:58.698
Client Num: ,17, X_Received: ,123, Y_Received: ,268,Time: ,2015-04-30 13:17:58.698
Client Num:, 17, X: ,1427, Y: ,614,Time: ,2015-04-30 13:17:58.796
Client Num: ,17, X_Received: ,118, Y_Received: ,267,Time: ,2015-04-30 13:17:58.796
Client Num:, 17, X: ,1419, Y: ,616,Time: ,2015-04-30 13:17:58.897
Client Num: ,17, X_Received: ,107, Y_Received: ,266,Time: ,2015-04-30 13:17:58.897
Client Num:, 17, X: ,1421, Y: ,613,Time: ,2015-04-30 13:17:58.998
Client Num: ,17, X_Received: ,461, Y_Received: ,465,Time: ,2015-04-30 13:17:58.998
Client Num:, 17, X: ,433, Y: ,573,Time: ,2015-04-30 13:17:59.095
Client Num: ,17, X_Received: ,430, Y_Received: ,538,Time: ,2015-04-30 13:17:59.095
Client Num:, 17, X: ,426, Y: ,551,Time: ,2015-04-30 13:17:59.197
Client Num: ,17, X_Received: ,1277, Y_Received: ,551,Time: ,2015-04-30 13:17:59.197
Client Num:, 17, X: ,676, Y: ,638,Time: ,2015-04-30 13:17:59.297
Client Num: ,17, X_Received: ,1271, Y_Received: ,544,Time: ,2015-04-30 13:17:59.297
Client Num:, 17, X: ,665, Y: ,642,Time: ,2015-04-30 13:17:59.395
Client Num: ,17, X_Received: ,1283, Y_Received: ,540,Time: ,2015-04-30 13:17:59.395
Client Num:, 17, X: ,697, Y: ,633,Time: ,2015-04-30 13:17:59.496
Client Num: ,17, X_Received: ,1258, Y_Received: ,558,Time: ,2015-04-30 13:17:59.496
Client Num:, 17, X: ,1066, Y: ,655,Time: ,2015-04-30 13:17:59.595
Client Num: ,17, X_Received: ,1227, Y_Received: ,578,Time: ,2015-04-30 13:17:59.595
Client Num:, 17, X: ,1193, Y: ,675,Time: ,2015-04-30 13:17:59.696
Client Num: ,17, X_Received: ,916, Y_Received: ,625,Time: ,2015-04-30 13:17:59.696
Client Num:, 17, X: ,1187, Y: ,687,Time: ,2015-04-30 13:17:59.797
Client Num: ,17, X_Received: ,915, Y_Received: ,614,Time: ,2015-04-30 13:17:59.797
Client Num:, 17, X: ,1179, Y: ,697,Time: ,2015-04-30 13:17:59.897
Client Num: ,17, X_Received: ,569, Y_Received: ,479,Time: ,2015-04-30 13:17:59.897
Client Num:, 17, X: ,1170, Y: ,702,Time: ,2015-04-30 13:17:59.995
Client Num: ,17, X_Received: ,567, Y_Received: ,452,Time: ,2015-04-30 13:17:59.995
Client Num:, 17, X: ,1164, Y: ,709,Time: ,2015-04-30 13:18:00.095
Client Num: ,17, X_Received: ,568, Y_Received: ,452,Time: ,2015-04-30 13:18:00.095
Client Num:, 17, X: ,1161, Y: ,713,Time: ,2015-04-30 13:18:00.197
Client Num: ,17, X_Received: ,1036, Y_Received: ,592,Time: ,2015-04-30 13:18:00.197
Client Num:, 17, X: ,1156, Y: ,725,Time: ,2015-04-30 13:18:00.294
Client Num: ,17, X_Received: ,1034, Y_Received: ,605,Time: ,2015-04-30 13:18:00.294
Client Num:, 17, X: ,1152, Y: ,739,Time: ,2015-04-30 13:18:00.395
Client Num: ,17, X_Received: ,1030, Y_Received: ,605,Time: ,2015-04-30 13:18:00.395
Client Num:, 17, X: ,1148, Y: ,751,Time: ,2015-04-30 13:18:00.495
Client Num: ,17, X_Received: ,1048, Y_Received: ,598,Time: ,2015-04-30 13:18:00.495
Client Num:, 17, X: ,1006, Y: ,820,Time: ,2015-04-30 13:18:00.727
Client Num: ,17, X_Received: ,1042, Y_Received: ,626,Time: ,2015-04-30 13:18:00.727
Client Num:, 17, X: ,1070, Y: ,733,Time: ,2015-04-30 13:18:00.827
Client Num: ,17, X_Received: ,1030, Y_Received: ,631,Time: ,2015-04-30 13:18:00.827
Client Num:, 17, X: ,1060, Y: ,750,Time: ,2015-04-30 13:18:00.927
Client Num: ,17, X_Received: ,605, Y_Received: ,457,Time: ,2015-04-30 13:18:00.927
Client Num:, 17, X: ,1061, Y: ,746,Time: ,2015-04-30 13:18:01.027
Client Num: ,17, X_Received: ,588, Y_Received: ,447,Time: ,2015-04-30 13:18:01.027
Client Num:, 17, X: ,812, Y: ,725,Time: ,2015-04-30 13:18:01.164
Client Num: ,17, X_Received: ,569, Y_Received: ,454,Time: ,2015-04-30 13:18:01.164
Client Num:, 17, X: ,846, Y: ,748,Time: ,2015-04-30 13:18:01.261
Client Num: ,17, X_Received: ,422, Y_Received: ,127,Time: ,2015-04-30 13:18:01.261
Client Num:, 17, X: ,795, Y: ,721,Time: ,2015-04-30 13:18:01.360
Client Num: ,17, X_Received: ,418, Y_Received: ,122,Time: ,2015-04-30 13:18:01.360
Client Num:, 17, X: ,747, Y: ,693,Time: ,2015-04-30 13:18:01.462
Client Num: ,17, X_Received: ,402, Y_Received: ,121,Time: ,2015-04-30 13:18:01.462
Client Num:, 17, X: ,733, Y: ,683,Time: ,2015-04-30 13:18:01.562
Client Num: ,17, X_Received: ,371, Y_Received: ,118,Time: ,2015-04-30 13:18:01.562
Client Num:, 17, X: ,712, Y: ,673,Time: ,2015-04-30 13:18:01.663
Client Num: ,17, X_Received: ,352, Y_Received: ,123,Time: ,2015-04-30 13:18:01.663
Client Num:, 17, X: ,709, Y: ,676,Time: ,2015-04-30 13:18:01.762
Client Num: ,17, X_Received: ,337, Y_Received: ,124,Time: ,2015-04-30 13:18:01.762
Client Num:, 17, X: ,509, Y: ,407,Time: ,2015-04-30 13:18:01.993
Client Num: ,17, X_Received: ,357, Y_Received: ,123,Time: ,2015-04-30 13:18:01.993
Client Num:, 17, X: ,588, Y: ,504,Time: ,2015-04-30 13:18:02.093
Client Num: ,17, X_Received: ,357, Y_Received: ,123,Time: ,2015-04-30 13:18:02.093
Client Num:, 17, X: ,720, Y: ,628,Time: ,2015-04-30 13:18:02.193
Client Num: ,17, X_Received: ,436, Y_Received: ,359,Time: ,2015-04-30 13:18:02.193
Client Num:, 17, X: ,635, Y: ,509,Time: ,2015-04-30 13:18:02.294
Client Num: ,17, X_Received: ,462, Y_Received: ,395,Time: ,2015-04-30 13:18:02.294
