
Test at 5/7/2015 12:27:03 PM,

Client Num:, 27, X: ,361, Y: ,199,Time: ,2015-05-07 12:27:14.864
Client Num: ,27, X_Received: ,603, Y_Received: ,1099,Time: ,2015-05-07 12:27:27.721
Client Num:, 27, X: ,697, Y: ,107,Time: ,2015-05-07 12:27:27.822
Client Num: ,27, X_Received: ,603, Y_Received: ,1099,Time: ,2015-05-07 12:27:27.822
Client Num:, 27, X: ,694, Y: ,109,Time: ,2015-05-07 12:27:27.920
Client Num: ,27, X_Received: ,603, Y_Received: ,1099,Time: ,2015-05-07 12:27:27.920
Client Num:, 27, X: ,685, Y: ,129,Time: ,2015-05-07 12:27:28.023
Client Num: ,27, X_Received: ,603, Y_Received: ,1099,Time: ,2015-05-07 12:27:28.023
Client Num:, 27, X: ,675, Y: ,153,Time: ,2015-05-07 12:27:28.122
Client Num: ,27, X_Received: ,603, Y_Received: ,1099,Time: ,2015-05-07 12:27:28.122
Client Num:, 27, X: ,668, Y: ,167,Time: ,2015-05-07 12:27:28.223
Client Num: ,27, X_Received: ,838, Y_Received: ,408,Time: ,2015-05-07 12:27:28.223
Client Num:, 27, X: ,668, Y: ,178,Time: ,2015-05-07 12:27:28.323
Client Num: ,27, X_Received: ,667, Y_Received: ,320,Time: ,2015-05-07 12:27:28.323
Client Num:, 27, X: ,671, Y: ,355,Time: ,2015-05-07 12:27:28.421
Client Num: ,27, X_Received: ,622, Y_Received: ,269,Time: ,2015-05-07 12:27:28.421
Client Num:, 27, X: ,667, Y: ,365,Time: ,2015-05-07 12:27:28.522
Client Num: ,27, X_Received: ,655, Y_Received: ,287,Time: ,2015-05-07 12:27:28.522
Client Num:, 27, X: ,664, Y: ,365,Time: ,2015-05-07 12:27:28.621
Client Num: ,27, X_Received: ,731, Y_Received: ,374,Time: ,2015-05-07 12:27:28.621
Client Num:, 27, X: ,658, Y: ,359,Time: ,2015-05-07 12:27:28.721
Client Num: ,27, X_Received: ,691, Y_Received: ,360,Time: ,2015-05-07 12:27:28.721
Client Num:, 27, X: ,459, Y: ,304,Time: ,2015-05-07 12:27:28.820
Client Num: ,27, X_Received: ,340, Y_Received: ,330,Time: ,2015-05-07 12:27:28.820
Client Num:, 27, X: ,454, Y: ,304,Time: ,2015-05-07 12:27:28.920
Client Num: ,27, X_Received: ,344, Y_Received: ,320,Time: ,2015-05-07 12:27:28.920
Client Num:, 27, X: ,452, Y: ,259,Time: ,2015-05-07 12:27:29.020
Client Num: ,27, X_Received: ,352, Y_Received: ,333,Time: ,2015-05-07 12:27:29.020
Client Num:, 27, X: ,445, Y: ,225,Time: ,2015-05-07 12:27:29.120
Client Num: ,27, X_Received: ,370, Y_Received: ,357,Time: ,2015-05-07 12:27:29.120
Client Num:, 27, X: ,442, Y: ,206,Time: ,2015-05-07 12:27:29.221
Client Num: ,27, X_Received: ,559, Y_Received: ,718,Time: ,2015-05-07 12:27:29.221
Client Num:, 27, X: ,425, Y: ,197,Time: ,2015-05-07 12:27:29.320
Client Num: ,27, X_Received: ,559, Y_Received: ,718,Time: ,2015-05-07 12:27:29.320
Client Num:, 27, X: ,297, Y: ,898,Time: ,2015-05-07 12:27:29.593
Client Num: ,27, X_Received: ,364, Y_Received: ,139,Time: ,2015-05-07 12:27:29.593
Client Num:, 27, X: ,293, Y: ,850,Time: ,2015-05-07 12:27:29.687
Client Num:, 27, X: ,328, Y: ,837,Time: ,2015-05-07 12:27:29.787
Client Num:, 27, X: ,368, Y: ,841,Time: ,2015-05-07 12:27:29.886
Client Num:, 27, X: ,396, Y: ,843,Time: ,2015-05-07 12:27:29.987
Client Num: ,27, X_Received: ,284, Y_Received: ,34,Time: ,2015-05-07 12:27:29.987
Client Num:, 27, X: ,428, Y: ,845,Time: ,2015-05-07 12:27:30.086
Client Num: ,27, X_Received: ,284, Y_Received: ,34,Time: ,2015-05-07 12:27:30.086
Client Num:, 27, X: ,503, Y: ,844,Time: ,2015-05-07 12:27:30.186
Client Num: ,27, X_Received: ,284, Y_Received: ,34,Time: ,2015-05-07 12:27:30.186
Client Num:, 27, X: ,504, Y: ,846,Time: ,2015-05-07 12:27:30.286
Client Num: ,27, X_Received: ,284, Y_Received: ,34,Time: ,2015-05-07 12:27:30.286
Client Num:, 27, X: ,325, Y: ,64,Time: ,2015-05-07 12:27:30.387
Client Num: ,27, X_Received: ,284, Y_Received: ,34,Time: ,2015-05-07 12:27:30.387
Client Num:, 27, X: ,323, Y: ,83,Time: ,2015-05-07 12:27:30.487
Client Num: ,27, X_Received: ,284, Y_Received: ,34,Time: ,2015-05-07 12:27:30.487
Client Num:, 27, X: ,362, Y: ,130,Time: ,2015-05-07 12:27:30.586
Client Num: ,27, X_Received: ,284, Y_Received: ,34,Time: ,2015-05-07 12:27:30.586
Client Num:, 27, X: ,348, Y: ,97,Time: ,2015-05-07 12:27:30.684
Client Num: ,27, X_Received: ,95, Y_Received: ,126,Time: ,2015-05-07 12:27:30.684
Client Num:, 27, X: ,308, Y: ,63,Time: ,2015-05-07 12:27:30.787
Client Num: ,27, X_Received: ,418, Y_Received: ,69,Time: ,2015-05-07 12:27:30.787
Client Num:, 27, X: ,293, Y: ,41,Time: ,2015-05-07 12:27:30.887
Client Num:, 27, X: ,282, Y: ,19,Time: ,2015-05-07 12:27:30.986
Client Num:, 27, X: ,291, Y: ,21,Time: ,2015-05-07 12:27:31.153
Client Num:, 27, X: ,496, Y: ,41,Time: ,2015-05-07 12:27:31.253
Client Num:, 27, X: ,484, Y: ,41,Time: ,2015-05-07 12:27:31.352
Client Num:, 27, X: ,480, Y: ,40,Time: ,2015-05-07 12:27:31.452
Client Num:, 27, X: ,481, Y: ,38,Time: ,2015-05-07 12:27:31.553
Client Num:, 27, X: ,480, Y: ,39,Time: ,2015-05-07 12:27:31.652
Client Num:, 27, X: ,479, Y: ,40,Time: ,2015-05-07 12:27:31.751
Client Num:, 27, X: ,184, Y: ,-2,Time: ,2015-05-07 12:27:31.852
Client Num:, 27, X: ,182, Y: ,-10,Time: ,2015-05-07 12:27:31.952
Client Num:, 27, X: ,179, Y: ,-16,Time: ,2015-05-07 12:27:32.053
Client Num:, 27, X: ,244, Y: ,139,Time: ,2015-05-07 12:27:32.285
Client Num: ,27, X_Received: ,398, Y_Received: ,144,Time: ,2015-05-07 12:27:32.285
Client Num:, 27, X: ,367, Y: ,203,Time: ,2015-05-07 12:27:32.386
Client Num: ,27, X_Received: ,437, Y_Received: ,290,Time: ,2015-05-07 12:27:32.386
